,time,src,dst,len,role
90,1.0655179023742676,192.168.67.64,52.166.239.97,49,1
91,1.0655598640441895,192.168.67.64,52.166.239.97,96,1
92,1.071692943572998,52.166.239.97,192.168.67.64,130,0
93,1.0872688293457031,192.168.67.64,52.166.239.97,49,1
94,1.0927379131317139,52.166.239.97,192.168.67.64,60,0
95,1.0927939414978027,52.166.239.97,192.168.67.64,398,0
96,1.108496904373169,52.166.239.97,192.168.67.64,562,0
97,1.109015941619873,192.168.67.64,52.166.239.97,52,1
98,1.1090469360351562,192.168.67.64,52.166.239.97,97,1
99,1.1129100322723389,52.166.239.97,192.168.67.64,103,0
100,1.1307690143585205,192.168.67.64,52.166.239.97,49,1
101,1.1328940391540527,52.166.239.97,192.168.67.64,60,0
102,1.1328940391540527,52.166.239.97,192.168.67.64,101,0
103,1.1525158882141113,192.168.67.64,52.166.239.97,49,1
104,1.1554169654846191,52.166.239.97,192.168.67.64,467,0
105,1.1634089946746826,192.168.67.64,52.166.239.97,96,1
106,1.1742699146270752,192.168.67.64,52.166.239.97,49,1
107,1.1962709426879883,52.166.239.97,192.168.67.64,60,0
108,1.1963169574737549,52.166.239.97,192.168.67.64,736,0
109,1.2064568996429443,192.168.67.64,52.166.239.97,49,1
110,1.2173199653625488,192.168.67.64,52.166.239.97,96,1
111,1.2396838665008545,52.166.239.97,192.168.67.64,60,0
112,1.2397329807281494,52.166.239.97,192.168.67.64,481,0
113,1.2499589920043945,192.168.67.64,52.166.239.97,49,1
114,1.2608239650726318,192.168.67.64,52.166.239.97,95,1
115,1.2625439167022705,52.166.239.97,192.168.67.64,101,0
116,1.2825708389282227,192.168.67.64,52.166.239.97,49,1
117,1.2829968929290771,52.166.239.97,192.168.67.64,60,0
118,1.3052380084991455,52.166.239.97,192.168.67.64,476,0
119,1.3152189254760742,192.168.67.64,52.166.239.97,95,1
120,1.3250269889831543,52.166.239.97,192.168.67.64,60,0
121,1.3250269889831543,52.166.239.97,192.168.67.64,128,0
122,1.3260798454284668,192.168.67.64,52.166.239.97,52,1
123,1.3489110469818115,52.166.239.97,192.168.67.64,470,0
124,1.3693578243255615,52.166.239.97,192.168.67.64,101,0
125,1.3695738315582275,192.168.67.64,52.166.239.97,52,1
126,1.3696010112762451,192.168.67.64,52.166.239.97,95,1
127,1.3906898498535156,52.166.239.97,192.168.67.64,60,0
128,1.3907339572906494,52.166.239.97,192.168.67.64,582,0
129,1.4022200107574463,192.168.67.64,52.166.239.97,49,1
130,1.4101479053497314,52.166.239.97,192.168.67.64,161,0
131,1.4130859375,192.168.67.64,52.166.239.97,95,1
132,1.4239568710327148,192.168.67.64,52.166.239.97,49,1
133,1.4352879524230957,52.166.239.97,192.168.67.64,101,0
134,1.4352879524230957,52.166.239.97,192.168.67.64,60,0
135,1.4457168579101562,192.168.67.64,52.166.239.97,49,1
136,1.4585158824920654,52.166.239.97,192.168.67.64,487,0
137,1.4674818515777588,192.168.67.64,52.166.239.97,94,1
138,1.478327989578247,192.168.67.64,52.166.239.97,49,1
139,1.4808709621429443,52.166.239.97,192.168.67.64,60,0
140,1.4808709621429443,52.166.239.97,192.168.67.64,209,0
141,1.5000789165496826,192.168.67.64,52.166.239.97,49,1
142,1.5028128623962402,52.166.239.97,192.168.67.64,518,0
143,1.5109889507293701,192.168.67.64,52.166.239.97,96,1
144,1.521852970123291,192.168.67.64,52.166.239.97,49,1
145,1.522233009338379,52.166.239.97,192.168.67.64,101,0
146,1.5328788757324219,192.168.67.64,52.166.239.97,49,1
147,1.544658899307251,52.166.239.97,192.168.67.64,60,0
148,1.544658899307251,52.166.239.97,192.168.67.64,161,0
149,1.5653438568115234,192.168.67.64,52.166.239.97,49,1
150,1.5653858184814453,192.168.67.64,52.166.239.97,97,1
151,1.5659358501434326,52.166.239.97,192.168.67.64,588,0
152,1.5762410163879395,192.168.67.64,52.166.239.97,49,1
153,1.607408046722412,52.166.239.97,192.168.67.64,60,0
154,1.6074528694152832,52.166.239.97,192.168.67.64,517,0
155,1.6197259426116943,192.168.67.64,52.166.239.97,49,1
156,1.619762897491455,192.168.67.64,52.166.239.97,98,1
157,1.6260619163513184,52.166.239.97,192.168.67.64,130,0
158,1.6414659023284912,192.168.67.64,52.166.239.97,49,1
159,1.646967887878418,52.166.239.97,192.168.67.64,101,0
160,1.646967887878418,52.166.239.97,192.168.67.64,60,0
161,1.6632299423217773,192.168.67.64,52.166.239.97,49,1
162,1.663280963897705,192.168.67.64,52.166.239.97,144,1
163,1.6698379516601562,52.166.239.97,192.168.67.64,509,0
164,1.6849730014801025,192.168.67.64,52.166.239.97,49,1
165,1.689013957977295,52.166.239.97,192.168.67.64,101,0
166,1.689013957977295,52.166.239.97,192.168.67.64,60,0
167,1.7062768936157227,192.168.67.64,52.166.239.97,49,1
168,1.7112460136413574,52.166.239.97,192.168.67.64,534,0
169,1.7171988487243652,192.168.67.64,52.166.239.97,99,1
170,1.7280399799346924,192.168.67.64,52.166.239.97,49,1
171,1.7341749668121338,52.166.239.97,192.168.67.64,60,0
172,1.7341749668121338,52.166.239.97,192.168.67.64,103,0
173,1.7497918605804443,192.168.67.64,52.166.239.97,49,1
174,1.7518949508666992,52.166.239.97,192.168.67.64,128,0
175,1.7715489864349365,192.168.67.64,52.166.239.97,49,1
176,1.771589994430542,192.168.67.64,52.166.239.97,96,1
177,1.7769579887390137,52.166.239.97,192.168.67.64,492,0
178,1.7933030128479004,192.168.67.64,52.166.239.97,49,1
179,1.7988438606262207,52.166.239.97,192.168.67.64,60,0
180,1.7988438606262207,52.166.239.97,192.168.67.64,159,0
181,1.8150370121002197,192.168.67.64,52.166.239.97,49,1
182,1.8150718212127686,192.168.67.64,52.166.239.97,97,1
183,1.8247029781341553,52.166.239.97,192.168.67.64,445,0
184,1.8367969989776611,192.168.67.64,52.166.239.97,49,1
185,1.8410110473632812,52.166.239.97,192.168.67.64,60,0
186,1.8617548942565918,52.166.239.97,192.168.67.64,550,0
187,1.8694310188293457,192.168.67.64,52.166.239.97,96,1
188,1.8802900314331055,192.168.67.64,52.166.239.97,49,1
189,1.8822710514068604,52.166.239.97,192.168.67.64,60,0
190,1.8822710514068604,52.166.239.97,192.168.67.64,101,0
191,1.901904821395874,52.166.239.97,192.168.67.64,107,0
192,1.9020400047302246,192.168.67.64,52.166.239.97,52,1
193,1.9129209518432617,192.168.67.64,52.166.239.97,96,1
194,1.9242238998413086,52.166.239.97,192.168.67.64,561,0
195,1.9346749782562256,192.168.67.64,52.166.239.97,49,1
196,1.9438810348510742,52.166.239.97,192.168.67.64,133,0
197,1.9438810348510742,52.166.239.97,192.168.67.64,60,0
198,1.9564199447631836,192.168.67.64,52.166.239.97,49,1
199,1.9672958850860596,192.168.67.64,52.166.239.97,96,1
200,1.9676728248596191,52.166.239.97,192.168.67.64,483,0
201,1.9781739711761475,192.168.67.64,52.166.239.97,49,1
202,1.9856178760528564,52.166.239.97,192.168.67.64,60,0
203,1.9856178760528564,52.166.239.97,192.168.67.64,130,0
204,1.999208927154541,192.168.67.64,52.166.239.97,49,1
205,2.0093040466308594,52.166.239.97,192.168.67.64,513,0
206,2.020961046218872,192.168.67.64,52.166.239.97,49,1
207,2.0209929943084717,192.168.67.64,52.166.239.97,96,1
208,2.0339438915252686,52.166.239.97,192.168.67.64,60,0
209,2.0339438915252686,52.166.239.97,192.168.67.64,206,0
210,2.0536019802093506,192.168.67.64,52.166.239.97,49,1
211,2.057241916656494,52.166.239.97,192.168.67.64,466,0
212,2.0644779205322266,192.168.67.64,52.166.239.97,115,1
213,2.0753519535064697,192.168.67.64,52.166.239.97,49,1
214,2.079342842102051,52.166.239.97,192.168.67.64,60,0
215,2.079342842102051,52.166.239.97,192.168.67.64,178,0
216,2.097090005874634,192.168.67.64,52.166.239.97,49,1
217,2.097662925720215,52.166.239.97,192.168.67.64,133,0
218,2.1079719066619873,192.168.67.64,52.166.239.97,49,1
219,2.108003854751587,192.168.67.64,52.166.239.97,97,1
220,2.122056007385254,52.166.239.97,192.168.67.64,495,0
221,2.122056007385254,52.166.239.97,192.168.67.64,60,0
222,2.1405880451202393,192.168.67.64,52.166.239.97,49,1
223,2.1417150497436523,52.166.239.97,192.168.67.64,133,0
224,2.162343978881836,192.168.67.64,52.166.239.97,49,1
225,2.1623799800872803,192.168.67.64,52.166.239.97,97,1
226,2.165421962738037,52.166.239.97,192.168.67.64,459,0
227,2.184119939804077,192.168.67.64,52.166.239.97,49,1
228,2.1858508586883545,52.166.239.97,192.168.67.64,131,0
229,2.1858508586883545,52.166.239.97,192.168.67.64,60,0
230,2.2050130367279053,192.168.67.64,52.166.239.97,49,1
231,2.206526041030884,52.166.239.97,192.168.67.64,130,0
232,2.215895891189575,192.168.67.64,52.166.239.97,97,1
233,2.226773977279663,192.168.67.64,52.166.239.97,49,1
234,2.2285659313201904,52.166.239.97,192.168.67.64,451,0
235,2.2478909492492676,52.166.239.97,192.168.67.64,133,0
236,2.2478909492492676,52.166.239.97,192.168.67.64,60,0
237,2.248520851135254,192.168.67.64,52.166.239.97,52,1
238,2.2593929767608643,192.168.67.64,52.166.239.97,96,1
239,2.273481845855713,52.166.239.97,192.168.67.64,538,0
240,2.2920188903808594,192.168.67.64,52.166.239.97,49,1
241,2.303351879119873,52.166.239.97,192.168.67.64,157,0
242,2.303351879119873,52.166.239.97,192.168.67.64,60,0
243,2.313781976699829,192.168.67.64,52.166.239.97,49,1
244,2.313817024230957,192.168.67.64,52.166.239.97,96,1
245,2.329051971435547,52.166.239.97,192.168.67.64,347,0
246,2.329051971435547,52.166.239.97,192.168.67.64,60,0
247,2.3464009761810303,192.168.67.64,52.166.239.97,49,1
248,2.350545883178711,52.166.239.97,192.168.67.64,136,0
249,2.357282876968384,192.168.67.64,52.166.239.97,224,1
250,2.368155002593994,192.168.67.64,52.166.239.97,49,1
251,2.36820387840271,192.168.67.64,52.166.239.97,104,1
252,2.375905990600586,52.166.239.97,192.168.67.64,459,0
253,2.3899290561676025,192.168.67.64,52.166.239.97,49,1
254,2.394333839416504,52.166.239.97,192.168.67.64,60,0
255,2.4116499423980713,192.168.67.64,52.166.239.97,97,1
256,2.414911985397339,52.166.239.97,192.168.67.64,215,0
257,2.4334030151367188,192.168.67.64,52.166.239.97,49,1
258,2.441434860229492,52.166.239.97,192.168.67.64,60,0
259,2.4414749145507812,52.166.239.97,192.168.67.64,519,0
260,2.4551708698272705,192.168.67.64,52.166.239.97,49,1
261,2.4613959789276123,52.166.239.97,192.168.67.64,133,0
262,2.4660730361938477,192.168.67.64,52.166.239.97,97,1
263,2.476912021636963,192.168.67.64,52.166.239.97,49,1
264,2.4857919216156006,52.166.239.97,192.168.67.64,60,0
265,2.485836982727051,52.166.239.97,192.168.67.64,560,0
266,2.48779296875,192.168.67.64,52.166.239.97,218,1
267,2.498652935028076,192.168.67.64,52.166.239.97,49,1
268,2.5072669982910156,52.166.239.97,192.168.67.64,133,0
269,2.5090889930725098,192.168.67.64,52.166.239.97,97,1
270,2.519974946975708,192.168.67.64,52.166.239.97,49,1
271,2.52838397026062,52.166.239.97,192.168.67.64,487,0
272,2.5417158603668213,192.168.67.64,52.166.239.97,49,1
273,2.5493099689483643,52.166.239.97,192.168.67.64,60,0
274,2.5493099689483643,52.166.239.97,192.168.67.64,156,0
275,2.563469886779785,192.168.67.64,52.166.239.97,49,1
276,2.563508987426758,192.168.67.64,52.166.239.97,96,1
277,2.569394826889038,52.166.239.97,192.168.67.64,134,0
278,2.5852248668670654,192.168.67.64,52.166.239.97,49,1
279,2.5918259620666504,52.166.239.97,192.168.67.64,60,0
280,2.5918710231781006,52.166.239.97,192.168.67.64,728,0
281,2.6069719791412354,192.168.67.64,52.166.239.97,49,1
282,2.6083009243011475,52.166.239.97,192.168.67.64,160,0
283,2.6178510189056396,192.168.67.64,52.166.239.97,264,1
284,2.627570867538452,52.166.239.97,192.168.67.64,60,0
