Length/bytes,RTT
75,0.0
1506,10.969877243041992
168,196.02417945861816
70,11.328935623168945
76,5.454063415527344
77,209.86199378967285
70,4.75001335144043
152,215.20280838012695
60,12.198209762573242
49,1.2578964233398438
232,0.029087066650390625
58,0.010967254638671875
1471,78.51600646972656
73,128.62706184387207
73,0.0
52,13.687849044799805
60,1.1739730834960938
1471,4.472017288208008
1471,0.11610984802246094
60,63.23599815368652
1471,2.321958541870006
1471,0.032901763916015625
60,142.03119277954113
1471,2.391815185546875
1471,0.09918212890625
60,17.874956130981445
1471,2.1648406982424095
1471,0.09202957153320312
60,43.28608512878396
1471,2.6090145111083984
1471,0.09489059448242188
60,26.463031768798828
1471,2.740144729614258
1471,0.11777877807594983
60,140.50316810607933
1471,2.997875213623269
1471,0.09107589721679688
1471,0.12588500976540296
1471,0.1461505889892578
1471,1.5339851379394531
1471,0.11897087097190173
60,17.78101921081521
1471,2.660036087036133
247,0.7710456848144531
60,36.46087646484375
60,26.39293670654297
60,146.55709266662598
60,20.24388313293457
398,11.27004623413086
49,13.777971267700195
69,22.011995315551758
131,212.36205101013206
60,0.0
49,14.052152633667214
71,35.669803619384325
72,41.546106338500756
60,184.10086631774925
60,58.92300605773926
129,0.0
49,13.00406455993608
72,220.3731536865239
1497,338.00482749938965
1497,0.10800361633256372
1497,0.13995170593306128
1497,0.13017654418945312
1497,1.2829303741455078
1497,0.09489059448242188
1497,0.14901161193847656
1497,0.13113021850585938
1497,1.3949871063232422
1497,0.12302398681640625
1497,0.1609325408935547
1497,0.12111663818403784
1497,2.1529197692866653
1497,0.13303756713867188
1497,0.15091896057128906
1497,0.13208389282226562
1497,1.3918876647949219
1497,0.12302398681640625
1497,0.1499652862548828
1497,0.13113021850585938
1497,1.2629032135014207
1497,0.12493133544877466
1497,0.14901161193847656
1497,0.13017654418945312
1497,1.2760162353515625
1497,0.11992454528853003
1497,0.15187263488680713
1497,0.12922286987349096
1497,1.1839866638188035
1497,0.12898445129350122
1497,0.15091896057128906
1497,0.1308917999272019
1497,0.3130435943599075
1497,0.13494491577148438
1497,0.1480579376220703
1497,0.13113021850585938
52,0.2548694610595703
1497,1.8949508666992188
1497,0.1251697540283203
1497,0.14901161193847656
1497,0.1308917999272019
1497,0.30303001403764185
1497,0.13208389282226562
1497,0.15282630920365747
1497,0.13017654418989721
1497,2.102851867675337
1497,0.13017654418989721
1497,0.1518726348876953
1497,0.1289844512939453
1497,1.2440681457519531
1497,0.13399124145552221
1497,0.14996528625443872
1497,0.12993812561035156
1497,1.4100074768066406
1497,0.11897087097167969
1497,0.14901161193847656
1497,0.13208389282226562
1497,0.3669261932373047
1497,0.13709068298384253
1497,0.14591217040971216
1497,0.13113021850585938
1497,1.8818378448486328
1497,0.1289844512939453
1497,0.15115737915039062
1497,0.12993812561035156
52,0.2601146698002488
1497,1.1959075927725493
60,0.0
326,0.04291534423872534
1497,0.13518333435058594
1497,0.1499652862548828
1497,0.12993812561035156
1497,0.5159378051757812
1497,0.13303756713867188
1497,0.15091896057128906
1497,0.13113021850630346
49,0.3199577331534087
52,2.599000930787021
1497,0.3910064697261184
1497,0.1289844512943894
1497,0.15091896057084497
1497,0.13017654418945312
1497,0.2949237823486328
1497,0.13303756713867188
1497,0.15091896057128906
1497,0.12993812560990747
1497,2.0401477813720703
1497,0.13399124145552221
1497,0.14901161193847656
1497,0.1308917999267578
1497,1.2540817260742188
1497,0.1239776611328125
1497,0.1499652862553269
1497,0.12993812560990747
1497,0.4031658172607422
1497,0.13399124145507812
1497,0.15282630920410156
1497,0.12803077697798315
1497,1.8560886383047759
1497,0.12993812561123974
1497,0.14901161193803247
1497,0.13113021850585938
1497,1.2259483337402344
1497,0.13303756713867188
1497,0.1499652862548828
1497,0.13208389282226562
52,1.1899471282958984
1497,0.6010532379150391
739,0.03695487976118628
52,2.079963684081587
1497,18.66602897644043
1497,0.11396408081054688
1497,1.4009475708003372
1497,0.10991096496670849
1497,0.15020370483354029
1497,0.13089179992631372
1497,0.34809112548872534
1497,0.13494491577148438
1497,0.15091896057128906
1497,0.13017654418945312
1497,1.950979232788086
1497,0.13184547424360815
1497,0.15115737914994654
1497,0.11491775512695312
1497,1.1680126190189988
1497,0.13208389282182154
1497,0.1499652862548828
1497,0.1308917999272019
1497,1.383066177368164
1497,0.12302398681596216
1497,0.15091896057128906
1497,0.12803077697753906
1497,1.2369155883789062
1497,0.12302398681640625
1497,0.14996528625443872
1497,0.13113021850630346
1497,1.271963119506836
1497,0.1258850097651809
1497,0.15020370483442846
1497,0.13184547424271997
1497,0.25701522827192846
1497,0.13113021850585938
1497,0.15282630920410156
1497,0.13208389282226562
52,1.864910125732866
1497,0.3230571746821731
1497,0.13303756713867188
1497,0.1499652862548828
1497,0.13113021850630346
1497,0.2570152282710403
1497,0.13494491577192846
1497,0.14996528625443872
1497,0.1308917999267578
1497,0.2570152282714844
1497,0.13518333435058594
1497,0.15091896057173315
1497,0.13089179992586963
1497,0.2591609954842866
1497,0.13279914855912622
1497,0.15020370483398438
1497,0.13089179992631372
1497,0.2579689025878906
1497,0.13303756713956005
1497,0.14996528625443872
1497,0.13208389282226562
1497,0.2560615539550781
1497,0.13399124145507812
1497,0.1518726348881394
1497,0.12993812560990747
1497,0.47898292541503906
1497,0.13113021850541529
1497,0.1480579376225144
1497,0.12993812561035156
1497,2.0439624786372512
1497,0.13303756713956005
1497,0.14996528625443872
1497,0.13208389282226562
52,6.129980087280273
1497,0.4508495330810547
1497,0.1342296600341797
1497,0.148773193359375
1497,0.13113021850585938
1497,1.1870861053466797
1497,0.13589859008833471
1497,0.15091896057084497
1497,0.1289844512939453
1497,1.190185546875
1497,0.13494491577148438
1497,0.14901161193803247
1497,0.12993812561123974
1497,1.6241073608398438
1497,0.12397766113236841
1497,0.15091896057128906
1497,0.1308917999267578
1497,0.311136245727095
1497,0.13494491577192846
1497,0.1499652862548828
1497,0.13113021850585938
1497,1.847982406616211
1497,0.13589859008789062
1497,0.15115737915083471
1497,0.13184547424271997
1497,0.32901763915971216
1497,0.13208389282270971
1497,0.15187263488725122
1497,0.1301765441903413
52,1.8589496612544387
1497,0.4630088806152344
1497,0.1380443572993606
1497,0.1499652862553269
1497,0.1308917999267578
1497,0.32210350036621094
1497,0.13303756713867188
1497,0.15091896057173315
1497,0.12993812560990747
1497,1.9309520721435547
1497,0.13017654418900904
1497,0.14781951904341284
1497,0.13017654418945312
1497,1.2869834899902344
1497,0.11801719665527344
1497,0.1499652862548828
1497,0.13089179992631372
1497,1.1610984802250535
1497,0.13399124145507812
1497,0.1499652862548828
1497,0.13589859008789062
1207,1.129150390625
52,1.8198490142822266
52,0.010013580322265625
1497,1.2001991271972656
1497,0.13399124145507812
1497,0.14901161193847656
1497,0.12993812561079565
1497,0.4649162292476028
1497,0.13399124145507812
1497,0.14901161193847656
1497,0.13208389282226562
1497,2.301931381225586
1497,0.1220703125
1497,0.1480579376220703
1497,0.12993812560990747
49,0.26106834411621094
1497,1.2369155883793503
1497,0.13494491577192846
1497,0.14996528625443872
1497,0.13017654418945312
1497,1.3859272003169387
1497,0.12302398681685034
1497,0.15687942504882812
1497,0.12612342834472656
1497,0.3039836883544922
1497,0.08893013000488281
1497,0.14710426330566406
1497,0.12993812561035156
1497,1.8639564514160156
1497,0.13613700866743628
1497,0.1487731933589309
1497,0.13113021850585938
1497,0.2598762512207031
1497,0.13303756713867188
1497,0.1499652862548828
1497,0.13113021850585938
52,0.30803680419921875
1497,1.8389225006107957
1497,0.13899803161576685
1497,0.1499652862548828
1497,0.12993812561035156
1497,0.2582073211669922
1497,0.13399124145507812
1497,0.1609325408935547
1497,0.12087821960449219
1497,0.25606155395463404
1497,0.13399124145552221
1497,0.15401840209916529
1497,0.12803077697798315
1497,0.2579689025878906
1497,0.13399124145507812
1497,0.1499652862548828
1497,0.13113021850585938
1497,0.2570152282714844
1497,0.13399124145507812
1497,0.15091896057128906
1497,0.1289844512939453
1497,0.26106834411621094
1497,0.1380443572998047
1497,0.15497207641557154
1497,0.11992454528853003
1497,0.2579689025878906
1497,0.13399124145507812
1497,0.1499652862548828
1497,0.13017654418945312
1497,0.2579689025878906
1497,0.13303756713822779
1497,0.15091896057173315
1497,0.13089179992631372
1497,0.2601146698002488
1497,0.13399124145507812
1497,0.1499652862548828
1497,0.13113021850630346
66,0.26798248290971216
1497,0.3178119659423828
1497,0.13113021850585938
1497,0.15091896057128906
1497,0.13017654418945312
1497,0.3218650817866653
1497,0.13208389282270971
1497,0.15091896057128906
1497,0.13113021850585938
1497,8.928775787353516
1497,0.13303756713867188
1497,0.15115737915039062
1497,0.1308917999272019
52,0.48112869262650904
1497,1.2049674987788528
1497,0.13303756713911596
1497,0.15091896057084497
1497,0.1289844512943894
1497,1.4269351959232957
1497,0.12111663818314966
1497,0.14901161193847656
1497,0.1308917999267578
1497,1.2581348419189453
1497,0.13494491577148438
1497,0.14805793762162622
1497,0.1327991485600144
1497,1.2581348419189453
1497,0.11897087097167969
1497,0.1499652862553269
1497,0.13113021850541529
52,0.2758502960205078
1497,1.1870861053466797
1497,0.13399124145507812
1497,0.14901161193847656
1497,0.12993812560990747
1497,0.33092498779296875
1497,0.17714500427290503
1497,0.10585784912109375
1497,0.13113021850585938
1497,2.1059513092041016
1497,0.13709068298295435
1497,0.1499652862553269
1497,0.12993812561035156
1497,1.249074935913086
1497,0.12087821960449219
1497,0.1499652862548828
1497,0.1289844512943894
1497,1.183032989501509
1497,0.13113021850630346
1497,0.15091896057084497
1497,0.13113021850585938
1497,1.6868114471435547
1497,0.12302398681640625
1497,0.14901161193803247
1497,0.13208389282270971
1497,0.2930164337153762
1497,0.1480579376229585
1497,0.12993812560990747
1497,0.1480579376225144
391,0.026941299438032473
244,0.041961669921875
52,0.2930164337158203
59,2.01201438903853
140,0.33998489379838404
52,1.9268989562992722
59,11.170148849487305
199,5.190849304198775
49,13.206958770751953
182,7.245063781738281
49,13.10110092163086
1497,29.935836791992188
735,0.0
49,2.1800994873046875
52,10.303974151611328
269,57.78598785400435
49,2.002000808714932
49,11.0559463500981
1497,2.2461414337158203
189,9.021997451782227
1497,11.368036270141602
52,1.185894012451616
1497,0.4570484161372512
1497,0.14591217041015625
1497,0.15115737915083471
1497,0.12993812560946338
1497,0.3039836883549363
1497,0.13709068298295435
1497,0.18000602722256787
138,5.8388710021968215
1497,10.901927947998047
1497,0.10204315185546875
1497,0.1461505889897019
1497,0.13089179992631372
1497,1.2829303741455078
52,0.7100105285644531
1497,0.6871223449711472
1497,0.11301040649369654
1497,0.14901161193892065
1497,0.13184547424227588
1497,1.2731552124027878
1497,0.12302398681685034
1497,0.14901161193803247
1497,0.13184547424316406
1497,1.2221336364741653
1497,0.130891799927646
1497,0.14710426330521997
1497,0.1289844512939453
1497,1.291036605834961
1163,0.08988380432128906
185,1.2769699096679688
52,0.7231235504154832
49,12.209892272948775
211,9.59014892578125
49,12.79592514038086
103,7.467985153198242
49,13.350009918212447
188,11.234045028686968
129,6.7348480224609375
52,12.644052505493164
133,1.8999576568603516
49,13.067007064819336
164,7.476091384887695
49,12.896060943603516
239,10.895013809204102
229,11.52491569519043
49,1.1010169982905715
131,14.262914657593218
49,0.2939701080317825
49,14.115095138549805
170,3.2470226287846238
49,12.96091079711914
157,9.14311408996582
49,12.73202896118164
182,8.311986923217773
49,13.103961944580078
133,8.322000503540039
49,13.170003890991211
256,8.746862411499023
49,12.922048568725586
104,10.38813591003418
49,13.108968734741211
239,9.392023086547852
49,13.041019439696822
180,8.794784545898438
49,14.380216598511186
134,9.150981903076172
49,12.801885604858398
170,11.44194602966353
49,13.03315162658647
108,11.144876480102983
49,12.867927551269087
1497,9.819030761719194
246,0.0
52,2.112150192260298
160,20.149946212768555
49,13.076066970825195
247,31.04090690612793
49,12.285947799682617
134,9.274005889892578
49,13.054132461547407
254,8.873939514160156
49,12.968063354492188
159,10.7288360595712
49,12.92109489440918
137,7.317066192626953
49,12.57395744323686
186,9.64903831481978
49,12.938022613524947
104,25.171995162963867
309,5.069971084595171
52,12.16197013854936
74,11.111021041870561
255,19.851922988891157
49,2.9070377349857957
49,10.112047195434126
434,23.671865463256836
49,13.746976852416992
185,8.661031723022461
49,13.108015060424805
135,9.318113327026811
49,13.051033020019087
423,9.401798248291016
49,13.185024261475053
103,6.628990173339844
49,13.386011123656782
318,10.506153106689009
49,13.545036315918413
130,24.968862533569336
49,12.210130691529208
216,1.9659996032705962
60,0.0
98,9.25588607788086
161,11.759042739868164
52,0.793933868407315
49,11.810064315795898
243,10.597944259645331
49,13.262987136839932
159,8.942127227783203
49,13.087987899779385
182,7.881879806520331
49,12.830018997191495
199,11.032104492188388
49,12.832880020139825
314,31.35895729065119
49,12.900114059447354
159,11.916875839233398
49,12.887001037598544
279,8.979082107543057
49,12.69197463989169
84,0.008106231690341303
238,32.191991806029385
49,13.105869293213779
167,10.465145111083096
49,13.226032257080078
186,10.138988494873047
49,13.034820556642401
135,8.954048156737393
49,13.169050216675693
158,7.895946502684659
49,12.953042984008789
273,10.80203056335538
49,12.908935546874112
127,19.163131713867188
49,13.863801956176758
193,2.2950172424316406
49,13.254165649413174
103,8.08596611023038
49,13.16690444946289
209,0.013113021850585938
60,7.316827774047852
276,0.0
49,13.566017150878906
130,15.014171600341797
49,13.062000274658203
231,11.245012283324307
49,13.008832931519443
102,10.351181030273438
49,12.629985809325284
272,11.789798736573154
49,13.119220733642578
161,20.701885223388672
49,13.238906860351562
230,13.58914375305087
49,12.825012207032138
98,11.353015899658203
60,26.182889938354492
263,0.0
49,12.880086898803711
91,0.015974044799804688
134,7.130861282348633
49,13.12398910522461
200,9.025096893310547
49,12.948036193847656
102,9.999990463256836
125,1.0769367218017578
49,11.919975280761719
247,15.703201293945312
49,13.386964797972745
240,8.251905441285068
49,13.026952743530273
257,14.872074127197266
49,13.112068176269531
135,14.119863510131836
49,12.907981872558594
60,15.182018280029297
240,0.0
49,13.117074966430664
104,8.90207290649414
49,12.962818145751953
60,9.150981903076172
232,0.0
49,12.305021286010742
60,32.84502029418945
188,0.0
49,13.175010681152344
184,11.068105697632724
49,13.293027877806729
134,7.490873336791992
49,15.763998031616211
232,11.758089065551758
49,13.901948928833008
159,6.597995758056641
49,13.453960418701172
189,7.93004035949707
49,12.849092483520508
103,12.192010879516602
49,12.98379898071289
172,6.322145462036133
49,12.94398307800293
136,9.406089782714844
49,13.086795806884766
215,10.2081298828125
49,13.673067092895508
186,7.773876190185547
49,13.35597038269043
110,27.44007110595703
49,13.050079345703125
271,53.99179458618253
52,2.0961761474600493
49,11.018037796020508
201,7.353782653809482
49,12.991189956665039
132,8.8329315185538
49,13.242006301879883
220,3.1690597534179688
49,13.17286491394043
331,8.433103561401367
49,12.634992599487305
135,9.212970733642578
49,13.968944549561435
163,7.589101791380948
49,14.243841171264648
418,9.023189544677734
49,14.091014862060547
158,7.452964782714844
49,12.146949768066406
242,8.791923522950107
49,12.954950332640713
186,6.67119026184082
239,0.0
103,1.5020370483398438
52,13.057947158813477
135,9.651899337768555
49,13.024091720581055
1497,15.61284065246582
1497,0.11610984802157276
1497,0.1480579376229585
1497,0.12493133545010693
1497,1.4529228210440337
1437,0.13113021850585938
52,2.438068389892578
101,10.030984878540039
49,13.293981552124023
1497,10.864973068237305
191,0.0
52,3.0210018157958984
181,18.147945404052734
49,13.447046279907227
200,8.461952209472656
49,12.85696029663086
58,0.013113021850585938
158,9.543895721435547
49,13.265132904052734
241,31.560897827148438
49,13.202905654906338
164,9.296178817749023
49,12.905836105347568
1497,12.948989868164062
1497,0.09799003601074219
397,0.03814697265625
52,2.546072006226474
133,16.64590835571289
49,12.147903442381924
72,11.15107536315918
472,1.8661022186270415
49,13.137817382814276
246,11.573076248168057
49,12.99595832824707
72,0.009059906005859375
170,8.532047271728516
49,12.933969497680664
135,9.259939193726474
49,12.829065322875088
60,9.232997894287998
160,0.0
49,12.985944747923917
243,8.412122726441318
49,12.39299774169833
104,7.766962051391602
49,13.217926025389737
282,54.471969604493076
49,4.518985748291904
49,10.980129241942471
60,9.20081138610751
382,0.034093856812411616
49,13.201951980591708
170,7.368087768553799
49,13.094902038575107
60,11.449098587036133
185,0.0
49,13.088941574095792
299,32.94301033020108
49,14.210939407347745
387,22.850990295410156
49,13.220071792602539
134,6.256103515625
49,13.152837753295898
243,10.344982147217685
49,13.073205947875088
248,2.8829574584960938
159,7.2579383850088774
52,13.232946395874912
199,13.14997673034668
49,12.847185134888583
104,7.754802703856534
49,13.0751132965079
242,19.466876983644354
49,14.011144638060635
131,0.96893310546875
49,13.137102127075195
133,6.857872009276456
49,13.190984725953037
195,6.852149963379794
49,13.317823410033292
271,33.416032791137695
49,13.216018676757812
155,7.575035095214844
49,13.232946395873135
138,8.314132690430576
49,13.206005096434659
156,29.87098693847745
49,13.360977172851562
1497,27.328968048095703
1497,0.0
1497,0.0
1497,0.10490417480557568
1497,0.9791851043701172
1497,0.13279914855868213
1497,0.15020370483398438
1497,0.1308917999267578
1497,1.5780925750732422
1497,0.11301040649414062
1497,0.1499652862548828
1497,0.14591217041015625
1497,1.277923583984375
1497,0.13113021850585938
1497,0.14901161193758838
1497,0.13399124145507812
1497,1.388072967530185
1497,0.1239776611328125
1497,0.14901161193847656
1497,0.130891799927646
1497,0.3390312194806455
1497,0.13399124145507812
1497,0.15091896057217724
1497,0.13113021850585938
1497,1.9478797912597656
1497,0.11706352233886719
1497,0.15091896057128906
1497,0.13208389282226562
1497,1.2869834899902344
1497,0.12493133544921875
1497,0.15115737915039062
1497,0.12993812561035156
52,1.2528896331795991
1497,0.5471706390371978
1497,0.11801719665527344
1497,0.1518726348876953
1497,0.1311302185049712
1497,0.30398368835538037
1497,0.1327991485595703
1497,0.1521110534659087
1497,0.1289844512939453
1497,2.036094665528232
1497,0.06699562072665088
1497,0.149965286255771
1497,0.1308917999267578
1497,1.2700557708740234
1497,0.12493133544921875
1497,0.15115737914950245
1497,0.13184547424405224
1497,1.2121200561523438
1497,0.11897087097256787
1497,0.15091896057128906
1497,0.1311302185049712
1497,0.3018379211425781
1497,0.13303756713867188
1497,0.15115737914950245
1497,0.130891799927646
1497,0.3180503845214844
1497,0.12803077697753906
1497,0.14901161193847656
1497,0.12993812561035156
1497,2.5389194488534272
1497,0.13899803161532276
1497,0.15616416931152344
1497,0.125885009765625
52,1.1529922485351562
1497,0.3390312194824219
1497,0.12993812561035156
1497,0.1499652862548828
1497,0.13017654418945312
1497,1.071929931640625
1497,0.13303756713867188
1497,0.15091896057128906
1497,0.12993812560946338
1497,2.8591156005868257
1497,0.13303756713867188
1497,0.1518726348876953
1497,0.13017654418945312
1497,1.4379024505615234
1497,0.12803077697753906
1497,0.1499652862548828
1497,0.130891799927646
1497,1.2321472167959868
1497,0.13494491577148438
1497,0.1499652862548828
1497,0.12993812561035156
1497,0.30422210693359375
1497,0.14591217041015625
646,0.05102157592862255
169,0.0
52,1.6188621520987212
49,0.015020370483398438
52,0.614166259765625
49,11.542797088623047
129,2.393007278442383
49,13.061046600341797
242,12.747049331665039
49,13.155937194825107
75,32.00006484985263
255,1.444101333618164
49,13.156890869139737
103,8.470058441162998
49,13.110876083374023
183,12.835979461669922
49,12.967109680175781
152,10.695934295654297
49,13.180017471313477
170,14.311075210571289
49,13.187885284423828
159,10.900974273680752
49,13.044118881226474
169,9.821891784667969
49,13.192176818848544
161,6.512880325316495
49,13.163089752197266
102,6.497859954833984
49,12.888193130493164
138,12.624979019165039
49,13.039827346801758
60,4.6591758728036226
180,0.0
49,13.080835342406338
297,4.90117073059082
49,13.020992279052734
173,9.521007537841797
49,12.835979461669034
157,8.224010467530185
49,13.008832931518555
72,0.0171661376953125
354,11.722803115844727
49,13.230085372924805
233,32.83810615539551
49,15.805959701538974
284,30.601978302001065
49,13.232946395874912
157,29.289960861205167
49,12.729167938232422
286,11.564016342162198
49,13.256788253785068
163,17.179012298583984
49,12.98809051513583
60,0.10895729065030224
191,0.0
49,13.401031494139737
133,6.700992584230292
49,12.928009033202237
257,12.463092803955078
49,12.662887573242188
104,9.558916091918945
49,13.209104537963867
165,14.868021011352539
49,13.231039047241211
131,2.3059844970703125
49,12.922048568724698
163,15.523910522460938
49,13.196945190430576
235,15.289068222045898
49,13.06891441345126
104,5.475044250488281
49,13.113021850586826
270,8.481025695799893
49,12.851953506470615
162,8.121013641357422
49,13.170957565307617
230,10.074138641357422
49,13.126850128173828
133,8.095026016235352
49,13.311147689819336
193,8.072853088378906
49,13.263940811157227
158,10.927200317382812
49,12.909889221190518
135,7.565975189208984
49,13.287067413330078
238,8.784055709839755
49,13.17286491394043
211,12.58397102355957
49,13.144969940185547
192,11.385202407836914
49,13.309001922607422
134,10.175943374633789
49,13.115882873535156
1497,8.329153060913086
286,0.0
52,2.126932144165039
152,16.145944595336914
49,13.025045394897461
253,7.7469348907479585
49,13.31615447997958
235,6.675958633422852
