,time,src,dst,seq,ack,len,payload,role
23,1.1006720066070557,192.168.67.64,124.132.136.201,57,1841,0,,1
24,1.1413791179656982,124.132.136.201,192.168.67.64,1841,57,602,"b'W\xd8\\{%\xcc@`e\xf9\xf4)\xe8\x1e\x1f\xb5\x1au\xc1vpN\xdbG\xfc\x1aJ\xfa\xa0R\xaf\x7fB\xa3\xd3l\xad2\xb5""\xae6\x04\xc1u\x04\x9c\x86]%\xb6>:<\x8a\x95\xe1\xddR|\x19\x9e\xb1\xfd\x1d\xc9\t\xce\x0b?\xc4\x80\xbeK\x82\xeb\xe3_\x9f\x10\x9b-\xed-\x7f\xa3\xb5]\t\xf3_\x80""\xf77\xe7=1\xba\xae\xf4\x8e\xd6\x11\xf7\xa1\xd0\xbdN@J\xd1{\x88\xc9B\xc3v\x08\xd6\x9f\xc7\x9a\xaaR\xeaC\x94?\xe2\xa0&\xd1\xae\xf3h\x9a]|\xf7\x96\x15@""]\xf6?\x9am\r\x1bF\xcaf\xc51\x86\x19\x93\xa8G\xc7F\x1fS\xa5\x0f?\x89F\x99\xc2I\x7fS\x86VJ2\xe4\xf4\xde\xcf2#f\xfc\x8d0{8`;\x80\x81\xfb66\xbe\xb2\x83\xbc\xec\xefx/h4m(\xc1\xfe\xb7\xa0nl\xbc\x8558\x9f\x92))\xb1\xcc\x8d\x81|\xfa\x82\x91\xab>eT\xaf\xf7\x96\xa2\xce,\x15\x0e\xad\xf9G\x8c\xbe\xc4\xddC\xce#_\xafM3\xc5\x8b\xddO\xed4\x96,\x08D\xa7\xaft\x1d\xa1\x9b>\x9f*\xa0x@\xe1 \xb2\x0bZ\xa8\xd4\x14\xe4\xcd\x00\x0c~\xa2\x1c\xa6\xca\xc8\x1d\\\x81T\x808;\xf5\xa8*S\xba,q\xc2&\xca\xe3GV\xea\xb1\xa4\xa3 \x9e\xdeE\x08M\xe19\xdc\xe2-+A\xcb\t\xa1t[\xc8D\xac\x97\x90P\xb9\xae\xf1\xd7s.\x8a\xf6\x9a\x95DO\xb6\xae\xa0y\x13\x92\x11\x10}\xa8\xcfSF7\x17\xd9\xa5\xff\x1a\x7f\x14\xfa\xe7\xf5\xe4\x88I\x0b5\xc53g\xb6\xa5\xd5;,|[\x1b\xd0\x02\x87\xdd\x8f&>\x95\xc3\xf8<\x84\xdf7\x9cC\xac\xbcW\xcd\xb5\xfa\xe9\xf5\x17B\x00gP\xac\xeb\xb3\xddb\xae\xc7\x93\xb8\xfc~\xfa\x19hHI\xcd\xc8TE\x00\x1a\x86m\x12\x97\xabw\xf5\x89\x7fw\xc9\xbe\xbd\x13\x82\xd3\x7f\xf3(\xce|\xbb\xec\x01\xf1WR\xeaN\xc5\xdb\x15sX\xb1z\xf7\xb5F\x00\xab]\xe0O\xb4:\xfb\x13\xe8\xd26\xb8C^\xb8\xf9\x1c\x9e\x95@\xacd\x0b\xbd\xe0r\xf3\xb3C\xf1/\x9b\x02\xb3\xbf\xd2\xb7\xeb\x03\xe2\xfa\xa4\x98r\x13\x06\xb0b\x99<ld\xfcM\x9f\x19\xcd0@\xe5\xae@\x90[\x8c\xef\x99\x92\xb9\xd2T\x12P\xa1\xe9\xd8+\xd7\x14\x99z\xa6\xe9iEC\xceQ\x0b g\xa0\xe3^\xe1\x95\x14\xaa\x1d\x12\xe6\xa2\t\x0c%\xec\xf6\xa5;\xc9\xd6{V'",0
25,1.1414220333099365,192.168.67.64,124.132.136.201,57,2443,0,,1
26,1.1488449573516846,124.132.136.201,192.168.67.64,2443,57,113,b'\xe2[\x1aQV\xea\xa2p\xec\x9e\xa9\xc4\x90\xa7\rC*o\x90\xef\x1a\xfd\x9c\x90\xe7\x82\xe8lwh\xda\xdd$\xf6/\xb8.\xab.X\xc86\x02+\x86\xceO\\\xdatx\xce\x06*]\xb9\xc9\xf0\xf9$\xe7\x8b=s\xf5\xd7\xaa:Fw\x9bn\xd9\x1f#\xd6\xc4\x06\x8e\x04\xbe)\xfc\xe8J\x8a9\xd4h\xf7\xfb\x9f\xa0\x8ep\x07\xfb\xe7\r\xbc\xc8u\x06T\xd2\x9a\xfdAD\xd3\xa7\xa3\xea',0
27,1.1891930103302002,192.168.67.64,124.132.136.201,57,2556,0,,1
28,1.197732925415039,124.132.136.201,192.168.67.64,2556,57,12,"b""\xd3\xc2\xdd^f'n\x1d4\xd8}=""",0
29,1.197732925415039,124.132.136.201,192.168.67.64,2568,57,80,b'\xab\x0f]4\x9c(\x0f\xbe\xa5.\x9f\xa7\xabyN\x08\xa9\xd7\xccwk\x9e\x15{\xac\x9f>\x89\x95D\xfc\xb0\x89\x96\xa4\xfb\x87\xa5V\xdc\xde\x1e\x08z0\xce\xae\xe7\x0e\x91\xd0\xcd\xc3\xf6^\x00\x9a\xcc\xa4B\xe2\x07\xb1\x18\xe93\xad\x0bGA\x16P\x8b \xa6\xb1\xf6#\xe7.',0
30,1.1977779865264893,192.168.67.64,124.132.136.201,57,2648,0,,1
31,1.2267451286315918,192.168.67.64,124.132.136.201,57,2648,28,"b""\x87\x10\x06\xa3\xb8\xd4aPi.'Vf\xba\xcf\xaa\xf9`\xf90\xaabC\x8d\xc2\xe4\xb1/""",1
32,1.249176025390625,124.132.136.201,192.168.67.64,2648,57,42,b'X\xf1\xb1F5:\xc4%\x81#E;\x08\x0ezQ~\x80k\\\x01\xca\xd3e\xc1\xf9;\xfb\xe7\xed0\xd3<\x04f4\xa2P\x81l\xd9\x7f',0
