,time,src,dst,seq,ack,len,payload,role
341,6.599078893661499,124.132.136.201,192.168.67.64,18009,197,0,,0
342,6.599078893661499,124.132.136.201,192.168.67.64,18009,197,68,b'\xdf\xa4\xb8\x8d\t\xcc\x8a\x84\xa3\x00I\x18jO\xbf\x82T\x15\x95\xceb\xa3\xe9\x82\x81n\xf4\xa7\xf0q\xfd\x8e\xbf02\xfe\xbf\xfc.\x0b:`\xc7\x86^\x96\xcc\x96\x01?\xd2D\xa6j\xf5\x94\xcb[\x88\x80\x86\x89\x00p\x01\rB\xe6',0
343,6.639240026473999,192.168.67.64,124.132.136.201,197,18077,0,,1
344,6.653141975402832,124.132.136.201,192.168.67.64,18077,197,178,"b'\x80\xd4\xb0\xa4\x18\xe5\x9c\x06\x8b6\xecH\x14,P0\xe3\xf4f:\x84`Z\xe6Ztk\xe3I\xbe\x02\xbe/\xadT\xe4\xf3\x92\x91<\xab\xf4\n\x00|#bo\xc3\xb3h\xc0?\xa7\x97\xf2?\xc4\xcd\xea\x1f\xdd\xa1\xd3""\x90\xfe\x89\xcf\x8b7\x7f/_\xb7\x893\x082\x18#\x9b+\xff\xe3\x8b\xa69\x99#\x90:\xe8\xf1\xc2\xba4\x82\x8f\xf3\xf2\x8b\xff\xd6\xe9e\x9180\xdb\x81\xf0v\\\xc4\xb8$?\xe8t\x0e\xfe\xa2\xf3C\xd4\xac\x81\xfd\xce\xca\x1bO\xeb\x90\xdd\xa2B\xf86\x06\xf7\xb8r\xe5\x0b\xba\xdd\x8c\x96k\r\xca\x94*\xdc\xf3\xe9\x19\xcc\xbao%\x86dh\xc5a\x85\xb5\xab\x1c\\\x89\xce\x88\xf3\''",0
345,6.693618059158325,192.168.67.64,124.132.136.201,197,18255,0,,1
346,6.700460910797119,124.132.136.201,192.168.67.64,18255,197,159,"b'\xa4\xeb\xb8h\x9e]\x10g\x8e\xd4+,\t[\xf4\xd0\xef""\x97\xb7\xab\x9b\xe5)%\xe5\xaf\x03\x06;6\xadIR\xdf\xea$4\xcc\xb3G\xe1\n\xa5\xad\xe5\xc5n\xdd)%G \x88\xbfZb\xd4\x1c\xfb\x8a\x17\x02v\x8d\xe37\xe5\xd1\x95\x00\xcd\x93\x9f\xf9fl\xb2\xa3\xaa\x08\x1eK\x99|\xd8\xd8\x08\xb6\xec\x16a/\xe3/\x99\x8b\x8b\x92\x7f\x8e\xec\x9a\xe2\xf9\xc8Hu&\xcdw\x9c\xf7\xc1\xdd\xf9\xc8\x92\xd5_U\xceJ\xd5\xc845\x07\xd1u\xc8\t\xe0b\xea\xab;\xe3\xef\x9e\xcd\xcc\x8e\x85.7\\d\xdc\x96A\x02\xbc\xdaO\xecP\t.'",0
347,6.700460910797119,124.132.136.201,192.168.67.64,18414,197,72,b'\x99?ZR\xaav\xe3\xab4D\x14\xa1\x9f<T6Z\xb3\x18\x93\x8f\x9cR*~\x1e\x08clk3\x98\xbe\xbdv\xa8;\xe5\xc8\xb5\xd3\x17\xd8\xaf\xdeTm\xf1\x1a\x8a]\x07A\x1b\xcd@c\x06\xf6\\94\x19k\xf4\x99\xc6\xf2\x87\x9f\xc0S',0
348,6.7004969120025635,192.168.67.64,124.132.136.201,197,18486,0,,1
349,6.749244928359985,124.132.136.201,192.168.67.64,18486,197,72,"b'\x7f\xaf\x8f0\x17/\xcb\xf8\xe4>\x86g\r\xcd\x86\x1f\xec\\\xd5#\xbc\xa2\x00\x92KT\x1e)\xea\xdf9\xe2a\x9a\n\x85_4w\x1dI{1\xb1\x05$\xfe\xc8\x0cn\xdf\xbb\xcbD\xe4\xa5r\xe3""\xc4\xfd\xbc\xb8N\xa1\xd3i\xb74Z\xe2\x8c'",0
350,6.752776861190796,124.132.136.201,192.168.67.64,18558,197,8,b'\x11\xc4\xb6\xae\xe6c\xeb6',0
351,6.752795934677124,192.168.67.64,124.132.136.201,197,18566,0,,1
352,6.800916910171509,124.132.136.201,192.168.67.64,18566,197,115,"b""\x88<\xd1\xd1\xf1$\xaa&\xf6\xfdZ\x8f3\x9b\xb4\x8a\x10y\xfa7\xed\xf5@\x87\\\xad\xa8\x02\x05\x00\xd5\x07\x87r}\xaf\xd5]U&\x1eh\x1a)\xce\xb3\xaa\x98\x9a\xbe\x88\x88\xc5$\xbdh\x01G'am\xff\\\x88\r\xbd]\x97|\x1f\xf9\xd1\xd8M\xc9P#\x8d\x8f\x8a\x80\x0e\rL\x82\x17\xce\xa4\xd4\xf6\xfd\xc8\x91\x1cJ\xd7\xfdi\xc2\x1d;{\xd3\x96\x87&\xff\xa2/\xa2P\xdf2\n\xca""",0
353,6.841243028640747,192.168.67.64,124.132.136.201,197,18681,0,,1
354,6.84975004196167,124.132.136.201,192.168.67.64,18681,197,144,"b'o?{\xf2\xd1|\xdb\x92\xe9\xa6\xceh\xdd\xccK+K\x06x\xeb3\x07E\x15{r\xbc\x02\t\xe6!]\xd1Y\xe5\xcf\xe4`h\xc49\xa8B?\xde\x06D\x96#\xe9\x00,\xf8\xceTJ\xf8\x82P%L\xeb\x14\xf3\xda\x99\xd6\x80X\xef\x7f\x80\xe8\xea_q\xae\xd8w\x8a\xb0\x9a`y\xa9\xbc|\x88\x02\xdb\x04\xd5<\xda\x06\x9b\x90q\xd8\xa6\xd0\xe6\x90\xd7tN\xca\xfe\xa2L\x13\xd9no\xa3@+\xd6\xd0\xde(hLX\x80R:\x0f\xe4\xad\xfft\xba\xd5\x1f\xf50\xb9\x88\x12\xce\xb5\x85*'",0
