,time,src,dst,len,role
639,3.115321,183.47.97.149,192.168.65.174,223,0
640,3.124983,183.47.97.149,192.168.65.174,73,0
641,3.131033,183.47.97.149,192.168.65.174,202,0
642,3.131266,192.168.65.174,183.47.97.149,70,1
643,3.131328,192.168.65.174,183.47.97.149,158,1
644,3.149780,183.47.97.149,192.168.65.174,223,0
645,3.150046,192.168.65.174,183.47.97.149,131,1
646,3.156119,183.47.97.149,192.168.65.174,73,0
647,3.165370,183.47.97.149,192.168.65.174,499,0
648,3.165640,192.168.65.174,183.47.97.149,70,1
649,3.165720,192.168.65.174,183.47.97.149,259,1
650,3.174665,183.47.97.149,192.168.65.174,73,0
651,3.181276,183.47.97.149,192.168.65.174,284,0
652,3.181513,192.168.65.174,183.47.97.149,97,1
653,3.189290,183.47.97.149,192.168.65.174,73,0
654,3.197278,183.47.97.149,192.168.65.174,223,0
655,3.197533,192.168.65.174,183.47.97.149,70,1
656,3.197613,192.168.65.174,183.47.97.149,158,1
657,3.204297,183.47.97.149,192.168.65.174,73,0
658,3.215644,192.168.65.174,183.47.97.149,131,1
659,3.216388,183.47.97.149,192.168.65.174,223,0
660,3.222602,183.47.97.149,192.168.65.174,73,0
661,3.232359,183.47.97.149,192.168.65.174,414,0
662,3.232641,192.168.65.174,183.47.97.149,70,1
663,3.232708,192.168.65.174,183.47.97.149,184,1
664,3.239432,183.47.97.149,192.168.65.174,73,0
665,3.248513,183.47.97.149,192.168.65.174,223,0
666,3.248769,192.168.65.174,183.47.97.149,131,1
667,3.255443,183.47.97.149,192.168.65.174,73,0
668,3.264302,183.47.97.149,192.168.65.174,223,0
669,3.264551,192.168.65.174,183.47.97.149,70,1
670,3.264633,192.168.65.174,183.47.97.149,131,1
671,3.273432,183.47.97.149,192.168.65.174,73,0
672,3.282195,183.47.97.149,192.168.65.174,223,0
673,3.282633,192.168.65.174,183.47.97.149,131,1
674,3.289359,183.47.97.149,192.168.65.174,73,0
675,3.298743,183.47.97.149,192.168.65.174,500,0
676,3.299050,192.168.65.174,183.47.97.149,70,1
677,3.299136,192.168.65.174,183.47.97.149,131,1
678,3.305245,183.47.97.149,192.168.65.174,73,0
679,3.314485,183.47.97.149,192.168.65.174,202,0
680,3.314765,192.168.65.174,183.47.97.149,264,1
681,3.322233,183.47.97.149,192.168.65.174,73,0
682,3.332611,192.168.65.174,183.47.97.149,67,1
683,3.332694,192.168.65.174,183.47.97.149,131,1
684,3.333244,183.47.97.149,192.168.65.174,269,0
685,3.338363,183.47.97.149,192.168.65.174,73,0
686,3.348112,183.47.97.149,192.168.65.174,202,0
687,3.348355,192.168.65.174,183.47.97.149,70,1
688,3.348417,192.168.65.174,183.47.97.149,131,1
689,3.356413,183.47.97.149,192.168.65.174,73,0
690,3.366531,183.47.97.149,192.168.65.174,493,0
691,3.366863,192.168.65.174,183.47.97.149,131,1
692,3.372527,183.47.97.149,192.168.65.174,73,0
693,3.382226,183.47.97.149,192.168.65.174,299,0
