,time,src,dst,len,role
94,0.192285,192.168.65.174,183.47.97.149,28,Role.CLIENT
95,0.192316,183.47.97.149,192.168.65.174,1330,Role.SERVER
96,0.193676,183.47.97.149,192.168.65.174,1330,Role.SERVER
97,0.193799,183.47.97.149,192.168.65.174,1330,Role.SERVER
98,0.196752,183.47.97.149,192.168.65.174,1330,Role.SERVER
99,0.196904,183.47.97.149,192.168.65.174,1330,Role.SERVER
100,0.198526,183.47.97.149,192.168.65.174,1330,Role.SERVER
101,0.198644,183.47.97.149,192.168.65.174,1330,Role.SERVER
102,0.198768,183.47.97.149,192.168.65.174,1330,Role.SERVER
103,0.198881,183.47.97.149,192.168.65.174,1015,Role.SERVER
104,0.199191,192.168.65.174,183.47.97.149,28,Role.CLIENT
105,0.201117,183.47.97.149,192.168.65.174,1330,Role.SERVER
106,0.201218,183.47.97.149,192.168.65.174,1330,Role.SERVER
107,0.201360,183.47.97.149,192.168.65.174,1330,Role.SERVER
108,0.204961,183.47.97.149,192.168.65.174,1330,Role.SERVER
109,0.205080,183.47.97.149,192.168.65.174,1330,Role.SERVER
110,0.205206,183.47.97.149,192.168.65.174,1330,Role.SERVER
111,0.205353,183.47.97.149,192.168.65.174,1330,Role.SERVER
112,0.205453,183.47.97.149,192.168.65.174,1330,Role.SERVER
113,0.208239,183.47.97.149,192.168.65.174,1330,Role.SERVER
114,0.208366,183.47.97.149,192.168.65.174,1330,Role.SERVER
115,0.208497,183.47.97.149,192.168.65.174,1330,Role.SERVER
116,0.208630,183.47.97.149,192.168.65.174,1330,Role.SERVER
117,0.208746,183.47.97.149,192.168.65.174,1330,Role.SERVER
118,0.210144,183.47.97.149,192.168.65.174,1330,Role.SERVER
119,0.210295,183.47.97.149,192.168.65.174,1330,Role.SERVER
120,0.210295,183.47.97.149,192.168.65.174,440,Role.SERVER
121,0.211665,183.47.97.149,192.168.65.174,1330,Role.SERVER
122,0.211792,183.47.97.149,192.168.65.174,1330,Role.SERVER
123,0.211886,192.168.65.174,183.47.97.149,28,Role.CLIENT
124,0.211946,183.47.97.149,192.168.65.174,1330,Role.SERVER
125,0.212058,183.47.97.149,192.168.65.174,1330,Role.SERVER
126,0.213601,183.47.97.149,192.168.65.174,1330,Role.SERVER
127,0.213601,183.47.97.149,192.168.65.174,1330,Role.SERVER
128,0.215836,183.47.97.149,192.168.65.174,1330,Role.SERVER
129,0.215956,183.47.97.149,192.168.65.174,1330,Role.SERVER
130,0.217346,183.47.97.149,192.168.65.174,1330,Role.SERVER
131,0.217470,183.47.97.149,192.168.65.174,1330,Role.SERVER
132,0.217601,183.47.97.149,192.168.65.174,1330,Role.SERVER
133,0.217736,183.47.97.149,192.168.65.174,1330,Role.SERVER
134,0.217850,183.47.97.149,192.168.65.174,1330,Role.SERVER
135,0.218181,183.47.97.149,192.168.65.174,855,Role.SERVER
136,0.218318,192.168.65.174,183.47.97.149,28,Role.CLIENT
137,0.218418,183.47.97.149,192.168.65.174,1330,Role.SERVER
138,0.218418,183.47.97.149,192.168.65.174,1330,Role.SERVER
139,0.218564,183.47.97.149,192.168.65.174,1330,Role.SERVER
140,0.218692,183.47.97.149,192.168.65.174,1330,Role.SERVER
141,0.220075,183.47.97.149,192.168.65.174,1330,Role.SERVER
142,0.220205,183.47.97.149,192.168.65.174,1330,Role.SERVER
143,0.220338,183.47.97.149,192.168.65.174,1330,Role.SERVER
144,0.220477,183.47.97.149,192.168.65.174,1330,Role.SERVER
145,0.220586,183.47.97.149,192.168.65.174,1330,Role.SERVER
146,0.220916,183.47.97.149,192.168.65.174,1330,Role.SERVER
147,0.221056,183.47.97.149,192.168.65.174,1330,Role.SERVER
148,0.221185,183.47.97.149,192.168.65.174,1330,Role.SERVER
149,0.221317,183.47.97.149,192.168.65.174,1330,Role.SERVER
150,0.221433,183.47.97.149,192.168.65.174,1330,Role.SERVER
151,0.221707,183.47.97.149,192.168.65.174,1330,Role.SERVER
152,0.221839,183.47.97.149,192.168.65.174,1330,Role.SERVER
153,0.221996,183.47.97.149,192.168.65.174,1330,Role.SERVER
154,0.222103,183.47.97.149,192.168.65.174,1330,Role.SERVER
155,0.222219,183.47.97.149,192.168.65.174,1330,Role.SERVER
156,0.223620,183.47.97.149,192.168.65.174,1330,Role.SERVER
157,0.223745,183.47.97.149,192.168.65.174,1330,Role.SERVER
158,0.223879,183.47.97.149,192.168.65.174,1330,Role.SERVER
159,0.224011,183.47.97.149,192.168.65.174,1330,Role.SERVER
160,0.224128,183.47.97.149,192.168.65.174,1330,Role.SERVER
161,0.224448,183.47.97.149,192.168.65.174,1330,Role.SERVER
162,0.224581,183.47.97.149,192.168.65.174,1330,Role.SERVER
163,0.224723,183.47.97.149,192.168.65.174,1330,Role.SERVER
164,0.224905,183.47.97.149,192.168.65.174,1330,Role.SERVER
165,0.224960,183.47.97.149,192.168.65.174,1330,Role.SERVER
166,0.226351,183.47.97.149,192.168.65.174,1330,Role.SERVER
167,0.226467,183.47.97.149,192.168.65.174,1330,Role.SERVER
168,0.226601,183.47.97.149,192.168.65.174,1330,Role.SERVER
169,0.226732,183.47.97.149,192.168.65.174,1330,Role.SERVER
170,0.226853,183.47.97.149,192.168.65.174,1330,Role.SERVER
171,0.227392,183.47.97.149,192.168.65.174,1330,Role.SERVER
172,0.227526,183.47.97.149,192.168.65.174,1330,Role.SERVER
173,0.227654,183.47.97.149,192.168.65.174,1330,Role.SERVER
174,0.227789,183.47.97.149,192.168.65.174,1330,Role.SERVER
175,0.227904,183.47.97.149,192.168.65.174,1330,Role.SERVER
176,0.229822,183.47.97.149,192.168.65.174,1330,Role.SERVER
177,0.229944,183.47.97.149,192.168.65.174,1330,Role.SERVER
178,0.230058,192.168.65.174,183.47.97.149,28,Role.CLIENT
179,0.230077,183.47.97.149,192.168.65.174,1330,Role.SERVER
180,0.230352,183.47.97.149,192.168.65.174,1330,Role.SERVER
181,0.230352,183.47.97.149,192.168.65.174,1330,Role.SERVER
182,0.231001,183.47.97.149,192.168.65.174,220,Role.SERVER
183,0.231117,192.168.65.174,183.47.97.149,28,Role.CLIENT
184,0.231140,183.47.97.149,192.168.65.174,1330,Role.SERVER
185,0.231270,183.47.97.149,192.168.65.174,1330,Role.SERVER
186,0.231399,183.47.97.149,192.168.65.174,1330,Role.SERVER
187,0.231533,183.47.97.149,192.168.65.174,1330,Role.SERVER
188,0.231908,183.47.97.149,192.168.65.174,1330,Role.SERVER
189,0.232040,183.47.97.149,192.168.65.174,1330,Role.SERVER
190,0.232177,183.47.97.149,192.168.65.174,1330,Role.SERVER
191,0.232314,183.47.97.149,192.168.65.174,1330,Role.SERVER
192,0.232425,183.47.97.149,192.168.65.174,1330,Role.SERVER
193,0.232667,183.47.97.149,192.168.65.174,1330,Role.SERVER
194,0.232818,183.47.97.149,192.168.65.174,1330,Role.SERVER
195,0.232944,183.47.97.149,192.168.65.174,1330,Role.SERVER
196,0.233063,183.47.97.149,192.168.65.174,1330,Role.SERVER
197,0.233302,183.47.97.149,192.168.65.174,1330,Role.SERVER
198,0.233431,183.47.97.149,192.168.65.174,1330,Role.SERVER
199,0.233564,183.47.97.149,192.168.65.174,1330,Role.SERVER
200,0.233695,183.47.97.149,192.168.65.174,1330,Role.SERVER
201,0.233813,183.47.97.149,192.168.65.174,1330,Role.SERVER
202,0.234051,183.47.97.149,192.168.65.174,1330,Role.SERVER
203,0.234193,183.47.97.149,192.168.65.174,1330,Role.SERVER
