On Time/s,End Time/s,Delay/ms,Length/bytes,Throughput(KBytes/s)
36.62821006774902,36.6293261051178,1.116037368774414,56,0.0478530228583636
36.65629005432129,36.65798306465149,1.6930103302001953,163,0.0918180537952401
36.68380403518677,36.68456292152405,0.7588863372802734,223,0.2802387684574301
36.72567296028137,36.72618293762207,0.5099773406982422,694,1.297802711547452
36.74325609207153,36.76267695426941,19.420862197875977,5609,0.27543366438734546
36.776488065719604,36.7947518825531,18.263816833496094,4424,0.23100621377473762
36.81072211265564,36.81676506996155,6.042957305908203,10811,1.7061469265367317
36.81959795951843,36.819931983947754,0.33402442932128906,2978,8.502498215560314
36.82129693031311,36.82704210281372,5.745172500610352,11279,1.8722662572104412
36.82785606384277,36.828041076660156,0.1850128173828125,5432,28.0
36.831515073776245,36.83741998672485,5.904912948608398,10864,1.75459280494206
36.83756399154663,36.854000091552734,16.436100006103516,17654,1.0243407119440657
36.854039907455444,36.86958193778992,15.542030334472656,9006,0.552617046082101
36.90182590484619,36.91258192062378,10.75601577758789,1358,0.12040608236910937
36.931524991989136,36.93179392814636,0.2689361572265625,1358,4.815602836879433
36.93464994430542,36.934808015823364,0.15807151794433594,1020,6.153846153846154
36.96452808380127,36.967247009277344,2.7189254760742188,67094,23.53349701858997
36.99131107330322,37.003851890563965,12.540817260742188,35308,2.685019011406844
37.00390911102295,37.005332946777344,1.4238357543945312,9184,6.151373074346952
37.0056209564209,37.015892028808594,10.271072387695312,36666,3.404456824512535
37.01605010032654,37.020132064819336,4.081964492797852,11988,2.8007709830033294
37.02867603302002,37.03033208847046,1.6560554504394531,17654,10.166426720414627
37.03053402900696,37.046597957611084,16.063928604125977,16296,0.9674518010597088
37.050283908843994,37.05065703392029,0.3731250762939453,2716,6.94185303514377
37.0507071018219,37.05513095855713,4.423856735229492,19087,4.114686068445163
37.05958795547485,37.072335958480835,12.748003005981445,25802,1.9302399521217901
37.07238793373108,37.07444405555725,2.056121826171875,15145,7.024582560296846
37.07450604438782,37.085602045059204,11.096000671386719,2716,0.2334336055006446
37.13761901855469,37.13812804222107,0.5090236663818359,40740,76.32786885245902
37.138132095336914,37.13957095146179,1.4388561248779297,5432,3.6003314001657003
37.14737510681152,37.14835810661316,0.9829998016357422,2716,2.634974533106961
37.14902400970459,37.151012897491455,1.9888877868652344,6483,3.1086070486693838
37.15102505683899,37.16353893280029,12.513875961303711,25802,1.966353573265761
37.16354990005493,37.171518087387085,7.96818733215332,31821,3.8085036354387958
37.17156791687012,37.18194103240967,10.373115539550781,14938,1.3733566240691366
37.18213605880737,37.191909074783325,9.773015975952148,38624,3.7690224683467104
37.19209408760071,37.20945692062378,17.36283302307129,28518,1.5663851699279094
37.209458112716675,37.20954203605652,0.08392333984375,1358,15.431818181818182
37.23963499069214,37.24072194099426,1.0869503021240234,32710,28.699276157051987
37.277852058410645,37.29167199134827,13.81993293762207,9134,0.6303113948072112
37.29761600494385,37.30876398086548,11.14797592163086,2716,0.232345267120065
37.3120059967041,37.32442092895508,12.414932250976562,13580,1.0431709940082963
37.33409094810486,37.34478306770325,10.692119598388672,4074,0.36337688980065114
37.36372208595276,37.37626791000366,12.54582405090332,34593,2.62959654890633
37.37629508972168,37.392796993255615,16.501903533935547,8148,0.47088739272401536
37.40743398666382,37.40777111053467,0.3371238708496094,31992,90.5007072135785
37.40777397155762,37.40881609916687,1.0421276092529297,52471,48.01738732555479
37.412834882736206,37.4238018989563,10.967016220092773,2716,0.236179047370595
37.429177045822144,37.43053698539734,1.3599395751953125,60750,42.601683029453014
37.44420599937439,37.45422101020813,10.015010833740234,44134,4.202637718421178
37.463857889175415,37.46454095840454,0.6830692291259766,37264,52.026527050610824
37.464574098587036,37.46471810340881,0.14400482177734375,2716,17.986754966887418
37.47088003158569,37.4751250743866,4.24504280090332,36666,8.237236731255265
37.481276988983154,37.48414492607117,2.8679370880126953,23309,7.750935239837061
37.48416805267334,37.49980688095093,15.63882827758789,4074,0.24843735707534226
37.766769886016846,37.77454090118408,7.771015167236328,9125,1.1198380069951526
37.77463698387146,37.78485298156738,10.215997695922852,1358,0.12677075310975752
37.817065954208374,37.827491998672485,10.426044464111328,29554,2.7033158015092615
37.82762408256531,37.83357095718384,5.946874618530273,36241,5.811810928917933
37.833597898483276,37.84490895271301,11.311054229736328,5432,0.4579908098309515
37.8553729057312,37.8637011051178,8.32819938659668,49011,5.612321433683547
37.880929946899414,37.881372928619385,0.4429817199707031,50318,108.32723358449947
37.89045190811157,37.90091800689697,10.46609878540039,1358,0.12374140051938586
37.9089789390564,37.90942597389221,0.4470348358154297,46401,98.9888
37.909427881240845,37.91016602516174,0.7381439208984375,22903,29.59043927648579
37.931211948394775,37.931992053985596,0.7801055908203125,66010,80.69682151589242
37.93203091621399,37.93229007720947,0.25916099548339844,2716,9.994480220791168
37.932312965393066,37.93299603462219,0.6830692291259766,6790,9.479930191972077
37.933006048202515,37.95011496543884,17.108917236328125,46172,2.573690078037904
37.95118808746338,37.960675954818726,9.48786735534668,3002,0.3017464505591155
37.9606819152832,37.96211504936218,1.4331340789794922,37451,24.92164365330228
37.973949909210205,37.976223945617676,2.274036407470703,32405,13.589851121828476
37.97623801231384,37.99092388153076,14.685869216918945,8148,0.5291166777602805
38.01787304878235,38.01935911178589,1.486063003540039,48888,31.373656345259104
39.02539110183716,39.02576208114624,0.37097930908203125,1358,3.4910025706940875
39.025782108306885,39.04243803024292,16.655921936035156,8562,0.4902376180933295
39.06138610839844,39.0616660118103,0.2799034118652344,19071,64.9778534923339
