CPU/Percentage,Mem/MB
6.6,3.113827514648438
7.999999999999999,3.1135108947753913
6.2,3.1134803771972663
11.200000000000001,3.1152809143066413
2.8,3.1165931701660163
13.600000000000001,3.12625961303711
12.100000000000001,3.119862365722657
6.8999999999999995,3.119900512695313
9.9,3.12339096069336
8.5,3.1322181701660163
8.5,3.1319435119628913
11.200000000000001,3.1344841003417976
8.5,3.132954406738282
17.6,3.130062866210938
12.100000000000001,3.1278923034667976
6.1,3.1270301818847663
6.0,3.1269653320312507
10.200000000000001,3.126889038085938
16.7,3.1268775939941413
37.099999999999994,3.130734252929688
32.599999999999994,3.1414421081542976
18.6,3.1630294799804695
12.200000000000001,3.1607788085937507
8.100000000000001,3.1607788085937507
11.8,3.161190795898438
8.9,3.1568458557128913
9.0,3.1565368652343757
13.3,3.156159210205079
8.9,3.156258392333985
9.8,3.160366821289063
7.6,3.1603744506835945
7.6,3.1601913452148445
11.600000000000001,3.158570098876954
29.6,3.1585510253906257
15.3,3.1603744506835945
7.7,3.1595314025878913
9.8,3.1593063354492195
8.700000000000001,3.1590087890625007
11.3,3.158932495117188
9.200000000000001,3.1589401245117195
6.6,3.1619689941406257
9.0,3.161774444580079
6.5,3.161610412597657
16.3,3.170010375976563
7.6,3.1710060119628913
11.200000000000001,3.163014221191407
12.5,3.16892318725586
13.700000000000001,3.168915557861329
37.599999999999994,3.1688354492187507
12.0,3.168934631347657
12.9,3.1687248229980476
6.1,3.1680763244628913
7.999999999999999,3.167439270019532
9.100000000000001,3.1635978698730476
9.9,3.1662757873535163
7.5,3.166207122802735
10.600000000000001,3.167683410644532
6.6,3.169697570800782
12.9,3.169678497314454
13.600000000000001,3.1696632385253913
9.3,3.167725372314454
8.9,3.1679542541503913
14.0,3.1679542541503913
29.400000000000002,3.1716163635253913
17.8,3.1788452148437507
14.100000000000001,3.1753280639648445
13.100000000000001,3.172638702392579
13.4,3.1832511901855476
13.200000000000001,3.1841552734375007
12.600000000000001,3.1791427612304695
15.8,3.182282257080079
14.700000000000001,3.182942199707032
9.700000000000001,3.178829956054688
12.4,3.175961303710938
15.3,3.18631820678711
12.700000000000001,3.186066436767579
14.200000000000001,3.185944366455079
23.2,3.1863868713378913
28.400000000000002,3.1813896179199226
11.5,3.1845520019531257
9.3,3.1836097717285163
10.9,3.1834571838378913
7.8999999999999995,3.1834571838378913
8.3,3.1834571838378913
6.5,3.1844833374023445
10.0,3.184407043457032
7.7,3.1842163085937507
7.0,3.183228302001954
6.8,3.183228302001954
6.5,3.1835563659667976
10.3,3.186421203613282
13.100000000000001,3.186268615722657
43.699999999999996,3.1875465393066413
32.8,3.188870239257813
14.200000000000001,3.1918190002441413
17.3,3.191407012939454
6.3999999999999995,3.1124809265136726
7.0,3.1130302429199226
4.5,3.1182487487792976
8.5,3.1288078308105476
14.200000000000001,3.1285446166992195
9.0,3.127522277832032
12.0,3.1397254943847663
9.9,3.14255599975586
7.7,3.1442726135253913
9.0,3.1441276550292976
10.200000000000001,3.1445777893066413
8.100000000000001,3.1435668945312507
15.4,3.143341827392579
12.9,3.1438415527343757
11.3,3.145748901367188
9.4,3.145333099365235
9.100000000000001,3.145130920410157
7.0,3.145081329345704
11.5,3.1448104858398445
12.200000000000001,3.1458862304687507
13.4,3.1466415405273445
7.2,3.146939086914063
7.1,3.146920013427735
8.9,3.1522262573242195
16.400000000000002,3.1522262573242195
11.5,3.15189437866211
9.4,3.152100372314454
10.700000000000001,3.1570976257324226
5.6,3.158009338378907
8.9,3.157990264892579
9.200000000000001,3.1577499389648445
15.0,3.1645362854003913
11.700000000000001,3.1669357299804695
7.999999999999999,3.164120483398438
24.7,3.1720626831054695
26.900000000000002,3.180672454833985
40.3,3.182705688476563
12.0,3.1826713562011726
12.9,3.1832130432128913
11.3,3.182526397705079
8.5,3.182209777832032
15.3,3.181782531738282
9.600000000000001,3.1819007873535163
9.700000000000001,3.1827438354492195
7.0,3.182675170898438
7.7,3.1816947937011726
16.400000000000002,3.18546371459961
10.5,3.18943099975586
7.6,3.1847045898437507
6.1,3.1846130371093757
24.8,3.1866271972656257
17.400000000000002,3.1902626037597663
8.9,3.190071868896485
8.8,3.1905677795410163
6.8,3.187794494628907
5.2,3.187691497802735
19.0,3.1477783203125007
8.600000000000001,3.1476066589355476
17.6,3.1563575744628913
27.2,3.1557548522949226
11.600000000000001,3.155464935302735
7.6,3.1551635742187507
10.5,3.154988098144532
7.999999999999999,3.1556823730468757
7.1,3.1556556701660163
5.6,3.1556556701660163
10.0,3.155445861816407
12.5,3.1552474975585945
18.3,3.1596611022949226
13.4,3.161732482910157
6.0,3.161713409423829
5.6,3.16361312866211
6.3,3.1633956909179695
10.0,3.163929748535157
8.100000000000001,3.1658561706542976
5.5,3.1661003112792976
6.8,3.1661003112792976
5.1,3.165913391113282
10.3,3.1660202026367195
9.5,3.1659896850585945
7.0,3.1660011291503913
8.8,3.1660011291503913
19.7,3.1658256530761726
16.400000000000002,3.1674545288085945
7.0,3.1674545288085945
8.700000000000001,3.1674621582031257
30.0,3.169308471679688
7.7,3.171070861816407
10.700000000000001,3.1707313537597663
8.5,3.1707313537597663
9.0,3.1707389831542976
10.4,3.1707389831542976
5.2,3.170559692382813
9.700000000000001,3.172058868408204
7.5,3.1719406127929695
7.2,3.1719406127929695
7.3999999999999995,3.1719406127929695
8.4,3.1717460632324226
7.6,3.1720130920410163
10.4,3.175812530517579
5.8999999999999995,3.175812530517579
7.0,3.1757972717285163
6.5,3.175537872314454
9.0,3.1754310607910163
11.9,3.1753051757812507
9.0,3.1753051757812507
25.5,3.174679565429688
22.5,3.176441955566407
28.0,3.177315521240235
15.200000000000001,3.175953674316407
8.5,3.17588119506836
6.3,3.175850677490235
7.5,3.175656127929688
9.200000000000001,3.1765182495117195
10.200000000000001,3.1782081604003913
5.5,3.1782081604003913
4.5,3.1820495605468757
6.8999999999999995,3.181832122802735
7.1,3.183655548095704
8.200000000000001,3.183583068847657
9.9,3.1830299377441413
20.8,3.1830299377441413
14.3,3.185818481445313
12.5,3.186409759521485
12.3,3.183541107177735
10.4,3.183308410644532
12.3,3.193795013427735
12.5,3.193600463867188
13.9,3.194039154052735
13.9,3.194161224365235
16.0,3.1892822265625007
7.3,3.18924789428711
6.5,3.1823165893554695
5.6,3.185543823242188
4.7,3.185543823242188
11.100000000000001,3.185150909423829
21.7,3.186775970458985
12.600000000000001,3.186581420898438
7.3,3.1872909545898445
8.3,3.1872184753417976
6.5,3.1871765136718757
7.7,3.187100219726563
7.6,3.1869056701660163
6.8999999999999995,3.1866882324218757
11.100000000000001,3.1866920471191413
5.7,3.1866920471191413
8.3,3.1866081237792976
6.8,3.1863449096679695
6.8999999999999995,3.18698959350586
11.4,3.1869934082031257
17.3,3.1889274597167976
12.4,3.1906784057617195
5.7,3.190621185302735
9.4,3.1909606933593757
7.2,3.1909606933593757
21.5,3.19297103881836
17.0,3.1925399780273445
12.0,3.192189025878907
9.3,3.1928337097167976
8.9,3.1928337097167976
7.999999999999999,3.194783020019532
10.8,3.194588470458985
7.7,3.1945312500000007
6.1,3.1949089050292976
7.8,3.1948669433593757
5.1,3.1948669433593757
12.9,3.194577026367188
8.200000000000001,3.194477844238282
7.8,3.1948974609375007
8.5,3.194874572753907
6.3,3.194851684570313
16.0,3.194851684570313
18.400000000000002,3.1951950073242195
7.0,3.194912719726563
7.3999999999999995,3.1949203491210945
4.7,3.1948974609375007
6.7,3.1948974609375007
10.700000000000001,3.193592834472657
6.3999999999999995,3.1948059082031257
7.6,3.194821166992188
16.5,3.1968925476074226
15.600000000000001,3.1968925476074226
8.700000000000001,3.1966293334960945
9.9,3.1963050842285163
7.0,3.196316528320313
6.1,3.196316528320313
6.0,3.196316528320313
11.100000000000001,3.1962135314941413
8.8,3.1969764709472663
4.8,3.1969841003417976
6.0,3.196991729736329
4.8,3.19699935913086
8.200000000000001,3.1970069885253913
8.8,3.1969764709472663
7.5,3.1969841003417976
5.7,3.196961212158204
13.9,3.1923873901367195
12.8,3.196747589111329
14.8,3.1955001831054695
6.0,3.1955001831054695
5.7,3.1955001831054695
7.3,3.1954162597656257
4.1,3.1954505920410163
10.4,3.1960266113281257
8.100000000000001,3.195931243896485
7.1,3.1957328796386726
8.5,3.1919296264648445
11.700000000000001,3.194184112548829
21.2,3.1994064331054695
6.1,3.199391174316407
14.8,3.2013404846191413
6.5,3.201321411132813
7.1,3.2012489318847663
8.200000000000001,3.20145492553711
12.700000000000001,3.201008605957032
7.3999999999999995,3.201008605957032
7.8999999999999995,3.201008605957032
11.5,3.200886535644532
10.9,3.202877807617188
16.7,3.201935577392579
7.999999999999999,3.2019775390625007
9.100000000000001,3.2021034240722663
5.7,3.2021034240722663
7.3,3.201325225830079
9.8,3.201222229003907
5.1,3.2012374877929695
3.5999999999999996,3.2012374877929695
16.2,3.203194427490235
17.2,3.20169906616211
12.5,3.202999877929688
12.700000000000001,3.2054870605468757
7.0,3.2074325561523445
6.7,3.2074325561523445
9.9,3.207215118408204
7.7,3.2068946838378913
8.3,3.20682601928711
8.8,3.206940460205079
6.5,3.206940460205079
8.100000000000001,3.2072189331054695
8.9,3.2071960449218757
29.400000000000002,3.2092941284179695
11.200000000000001,3.209378051757813
11.5,3.202454376220704
8.5,3.2093017578125007
6.1,3.2079933166503913
10.5,3.207733917236329
11.4,3.2091606140136726
8.600000000000001,3.209187316894532
5.8,3.2092216491699226
4.6,3.208950805664063
8.8,3.208863067626954
8.200000000000001,3.2086837768554695
4.2,3.2086837768554695
3.8,3.2089889526367195
13.100000000000001,3.2126930236816413
20.8,3.212616729736329
15.600000000000001,3.2125404357910163
5.1,3.212521362304688
5.0,3.212910461425782
8.200000000000001,3.212715911865235
8.3,3.220246124267579
9.0,3.220101165771485
6.6,3.2200248718261726
