,time,ingress,egress
0,0.1,245.0,1273.0
1,0.2,199.0,1081.0
2,0.30000000000000004,196.0,1184.0
3,0.4,245.0,1085.0
4,0.5,196.0,812.0
5,0.6,245.0,1161.0
6,0.7,147.0,611.0
7,0.7999999999999999,196.0,1137.0
8,0.8999999999999999,291.0,1053.0
9,0.9999999999999999,349.0,1018.0
10,1.0999999999999999,388.0,1176.0
11,1.2,392.0,2089.0
12,1.3,338.0,702.0
13,1.4000000000000001,294.0,1877.0
14,1.5000000000000002,385.0,1078.0
15,1.6000000000000003,438.0,1428.0
16,1.7000000000000004,438.0,1538.0
17,1.8000000000000005,440.0,1536.0
18,1.9000000000000006,340.0,1216.0
19,2.0000000000000004,440.0,1534.0
20,2.1000000000000005,407.0,1616.0
21,2.2000000000000006,390.0,1338.0
22,2.3000000000000007,392.0,1312.0
23,2.400000000000001,620.0,1279.0
24,2.500000000000001,608.0,1547.0
25,2.600000000000001,389.0,1758.0
26,2.700000000000001,559.0,1556.0
27,2.800000000000001,610.0,1541.0
28,2.9000000000000012,612.0,1310.0
29,3.0000000000000013,660.0,1586.0
30,3.1000000000000014,339.0,1217.0
31,3.2000000000000015,471.0,1780.0
32,3.3000000000000016,560.0,853.0
33,3.4000000000000017,658.0,1410.0
34,3.5000000000000018,605.0,1456.0
35,3.600000000000002,489.0,1602.0
36,3.700000000000002,602.0,1512.0
37,3.800000000000002,382.0,1802.0
38,3.900000000000002,457.0,1144.0
39,4.000000000000002,569.0,1334.0
40,4.100000000000001,559.0,833.0
41,4.200000000000001,566.0,1182.0
42,4.300000000000001,393.0,2158.0
43,4.4,612.0,908.0
44,4.5,651.0,1333.0
45,4.6,390.0,1415.0
46,4.699999999999999,393.0,1474.0
47,4.799999999999999,392.0,762.0
48,4.899999999999999,393.0,1213.0
49,4.999999999999998,454.0,1110.0
50,5.099999999999998,393.0,1737.0
51,5.1999999999999975,442.0,1087.0
52,5.299999999999997,452.0,1153.0
53,5.399999999999997,582.0,1059.0
54,5.4999999999999964,347.0,1592.0
55,5.599999999999996,614.0,1151.0
56,5.699999999999996,659.0,1374.0
57,5.799999999999995,392.0,1512.0
58,5.899999999999995,554.0,1217.0
59,5.999999999999995,612.0,1178.0
60,6.099999999999994,616.0,1218.0
61,6.199999999999994,345.0,1011.0
62,6.299999999999994,612.0,1227.0
63,6.399999999999993,665.0,1109.0
64,6.499999999999993,562.0,1121.0
65,6.5999999999999925,393.0,1264.0
66,6.699999999999992,594.0,1277.0
67,6.799999999999992,399.0,1642.0
68,6.8999999999999915,468.0,1359.0
69,6.999999999999991,493.0,1309.0
70,7.099999999999991,418.0,1382.0
71,7.19999999999999,440.0,1305.0
72,7.29999999999999,392.0,955.0
73,7.39999999999999,437.0,1212.0
74,7.499999999999989,495.0,1504.0
75,7.599999999999989,345.0,1809.0
76,7.699999999999989,544.0,1483.0
77,7.799999999999988,360.0,828.0
78,7.899999999999988,609.0,1186.0
79,7.999999999999988,561.0,1566.0
80,8.099999999999987,437.0,1662.0
81,8.199999999999987,625.0,1357.0
82,8.299999999999986,538.0,1623.0
83,8.399999999999986,440.0,1365.0
84,8.499999999999986,605.0,1633.0
85,8.599999999999985,558.0,1567.0
86,8.699999999999985,558.0,1437.0
87,8.799999999999985,388.0,1118.0
88,8.899999999999984,530.0,1039.0
89,8.999999999999984,342.0,1434.0
90,9.099999999999984,639.0,2017.0
91,9.199999999999983,610.0,1878.0
92,9.299999999999983,562.0,931.0
93,9.399999999999983,611.0,1474.0
94,9.499999999999982,451.0,969.0
95,9.599999999999982,611.0,1122.0
96,9.699999999999982,387.0,1174.0
97,9.799999999999981,445.0,1205.0
98,9.89999999999998,474.0,940.0
99,9.99999999999998,389.0,1282.0
100,10.09999999999998,752.0,1748.0
101,10.19999999999998,536.0,1739.0
102,10.29999999999998,637.0,1758.0
103,10.399999999999979,443.0,1485.0
104,10.499999999999979,612.0,956.0
105,10.599999999999978,518.0,1538.0
106,10.699999999999978,348.0,1185.0
107,10.799999999999978,443.0,1372.0
108,10.899999999999977,390.0,1381.0
109,10.999999999999977,536.0,1467.0
110,11.099999999999977,447.0,913.0
111,11.199999999999976,390.0,1279.0
112,11.299999999999976,445.0,1271.0
113,11.399999999999975,544.0,1032.0
114,11.499999999999975,408.0,1029.0
115,11.599999999999975,562.0,1339.0
116,11.699999999999974,661.0,1361.0
117,11.799999999999974,439.0,1342.0
118,11.899999999999974,626.0,1285.0
119,11.999999999999973,393.0,1205.0
120,12.099999999999973,563.0,1167.0
121,12.199999999999973,558.0,638.0
122,12.299999999999972,564.0,1085.0
123,12.399999999999972,437.0,1328.0
124,12.499999999999972,565.0,1231.0
