,time,ingress,egress
0,0.1,245.0,1663.0
1,0.2,199.0,1381.0
2,0.30000000000000004,147.0,1220.0
3,0.4,150.0,702.0
4,0.5,196.0,1109.0
5,0.6,245.0,1198.0
6,0.7,147.0,1056.0
7,0.7999999999999999,196.0,1256.0
8,0.8999999999999999,199.0,1154.0
9,0.9999999999999999,245.0,1197.0
10,1.0999999999999999,199.0,969.0
11,1.2,98.0,396.0
12,1.3,196.0,903.0
13,1.4000000000000001,147.0,534.0
14,1.5000000000000002,245.0,694.0
15,1.6000000000000003,394.0,851.0
16,1.7000000000000004,403.0,952.0
17,1.8000000000000005,295.0,920.0
18,1.9000000000000006,443.0,1126.0
19,2.0000000000000004,394.0,937.0
20,2.1000000000000005,542.0,1363.0
21,2.2000000000000006,448.0,1393.0
22,2.3000000000000007,345.0,852.0
23,2.400000000000001,295.0,1663.0
24,2.500000000000001,436.0,1368.0
25,2.600000000000001,494.0,1439.0
26,2.700000000000001,389.0,1481.0
27,2.800000000000001,341.0,1417.0
28,2.9000000000000012,340.0,864.0
29,3.0000000000000013,438.0,1427.0
30,3.1000000000000014,438.0,823.0
31,3.2000000000000015,441.0,629.0
32,3.3000000000000016,394.0,942.0
33,3.4000000000000017,298.0,1651.0
34,3.5000000000000018,348.0,1114.0
35,3.600000000000002,541.0,1198.0
36,3.700000000000002,295.0,1261.0
37,3.800000000000002,393.0,1247.0
38,3.900000000000002,339.0,1137.0
39,4.000000000000002,389.0,1311.0
40,4.100000000000001,534.0,1227.0
41,4.200000000000001,347.0,4762.0
42,4.300000000000001,296.0,1007.0
43,4.4,390.0,1343.0
44,4.5,487.0,1319.0
45,4.6,390.0,1150.0
46,4.699999999999999,351.0,1475.0
47,4.799999999999999,439.0,935.0
48,4.899999999999999,487.0,1284.0
49,4.999999999999998,588.0,2110.0
50,5.099999999999998,198.0,1309.0
51,5.1999999999999975,344.0,1344.0
52,5.299999999999997,487.0,955.0
53,5.399999999999997,342.0,1470.0
54,5.4999999999999964,485.0,1279.0
55,5.599999999999996,390.0,1235.0
56,5.699999999999996,341.0,894.0
57,5.799999999999995,293.0,1371.0
58,5.899999999999995,396.0,1571.0
