,time,estimated_rtt,sample_rtt
0,0.10250401496887207,0.0,49.39603805541992
1,0.7867679595947266,0.0,77.73494720458984
2,1.6270101070404053,0.0,49.567222595214844
3,1.6285810470581055,0.0,49.221038818359375
4,1.6557369232177734,0.0,53.4358024597168
5,1.984889030456543,0.0,50.08411407470703
6,2.0081329345703125,0.0,48.738956451416016
7,2.407470941543579,0.0,62.44683265686035
8,2.4471499919891357,0.0,51.88798904418945
9,2.499155044555664,0.0,53.913116455078125
10,2.5535950660705566,0.0,58.35914611816406
11,2.7038819789886475,0.0,58.547019958496094
12,2.748440980911255,0.0,53.01809310913086
13,2.7951340675354004,0.0,49.85308647155762
14,2.849613904953003,0.0,54.3367862701416
15,2.9019908905029297,0.0,56.54597282409668
16,2.9481360912323,0.0,52.92105674743652
17,2.994810104370117,0.0,49.51620101928711
18,3.069727897644043,0.0,74.54681396484375
19,3.1155879497528076,0.0,69.84496116638184
20,3.162292957305908,0.0,67.22307205200195
21,3.2005460262298584,0.0,55.31191825866699
22,3.2473909854888916,0.0,52.084922790527344
23,3.302414894104004,0.0,57.161808013916016
24,3.6955690383911133,0.0,50.21309852600098
