,time,estimated_rtt,sample_rtt
0,0.07716512680053711,0.0,36.78107261657715
1,3.053770065307617,0.0,87.07690238952637
2,4.099663972854614,0.0,34.448862075805664
3,4.101773977279663,0.0,35.965919494628906
4,4.395961046218872,0.0,35.60996055603027
5,4.411862134933472,0.0,36.02099418640137
6,5.1521430015563965,0.0,67.81196594238281
7,5.633429050445557,0.0,45.567989349365234
8,5.675126075744629,0.0,39.0470027923584
9,5.731716156005859,0.0,47.14822769165039
10,5.784542083740234,0.0,44.85511779785156
11,5.829602956771851,0.0,42.59085655212402
12,5.880116939544678,0.0,44.159889221191406
13,5.92283296585083,0.0,38.13481330871582
14,5.982277154922485,0.0,42.59014129638672
15,6.026100158691406,0.0,38.67006301879883
16,6.129101037979126,0.0,44.4788932800293
17,7.126214981079102,0.0,41.838884353637695
18,7.582409143447876,0.0,43.53499412536621
19,7.62456202507019,0.0,37.071943283081055
20,7.6843531131744385,0.0,48.35796356201172
21,7.7240259647369385,0.0,39.87598419189453
22,7.783910036087036,0.0,44.7230339050293
23,7.8285510540008545,0.0,40.946006774902344
24,7.872375011444092,0.0,36.44204139709473
25,8.034106969833374,0.0,46.74792289733887
26,8.079699993133545,0.0,43.65801811218262
27,8.122735023498535,0.0,38.27190399169922
28,8.524845123291016,0.0,40.43912887573242
29,9.126326084136963,0.0,42.06109046936035
