,time,ingress,egress
0,0.1,1581.0,0.0
1,0.2,0.0,0.0
2,0.30000000000000004,76.0,238.0
3,0.4,0.0,0.0
4,0.5,70.0,77.0
5,0.6,0.0,0.0
6,0.7,339.0,212.0
7,0.7999999999999999,1471.0,0.0
8,0.8999999999999999,2994.0,206.0
9,0.9999999999999999,2942.0,60.0
10,1.0999999999999999,0.0,0.0
11,1.2,11768.0,240.0
12,1.3,0.0,0.0
13,1.4000000000000001,10544.0,120.0
14,1.5000000000000002,0.0,120.0
15,1.6000000000000003,0.0,120.0
16,1.7000000000000004,118.0,398.0
17,1.8000000000000005,0.0,0.0
18,1.9000000000000006,49.0,191.0
19,2.0000000000000004,143.0,0.0
20,2.1000000000000005,0.0,0.0
21,2.2000000000000006,0.0,249.0
22,2.3000000000000007,49.0,0.0
23,2.400000000000001,0.0,0.0
24,2.500000000000001,72.0,0.0
25,2.600000000000001,0.0,0.0
26,2.700000000000001,0.0,0.0
27,2.800000000000001,205.0,138110.0
28,2.9000000000000012,531.0,299849.0
29,3.0000000000000013,424.0,73012.0
30,3.1000000000000014,199.0,3998.0
31,3.2000000000000015,254.0,40911.0
32,3.3000000000000016,248.0,1082.0
33,3.4000000000000017,294.0,773.0
34,3.5000000000000018,196.0,913.0
35,3.600000000000002,199.0,2181.0
36,3.700000000000002,196.0,635.0
37,3.800000000000002,147.0,895.0
38,3.900000000000002,273.0,874.0
39,4.000000000000002,245.0,979.0
40,4.100000000000001,199.0,908.0
41,4.200000000000001,147.0,854.0
42,4.300000000000001,280.0,676.0
43,4.4,196.0,919.0
44,4.5,454.0,759.0
45,4.6,196.0,735.0
46,4.699999999999999,196.0,714.0
47,4.799999999999999,412.0,683.0
48,4.899999999999999,196.0,932.0
49,4.999999999999998,196.0,644.0
50,5.099999999999998,196.0,898.0
51,5.1999999999999975,196.0,626.0
52,5.299999999999997,147.0,296.0
53,5.399999999999997,248.0,1155.0
54,5.4999999999999964,245.0,874.0
55,5.599999999999996,202.0,9928.0
56,5.699999999999996,306.0,2227.0
57,5.799999999999995,150.0,3929.0
58,5.899999999999995,340.0,1023.0
59,5.999999999999995,196.0,567.0
60,6.099999999999994,196.0,1139.0
61,6.199999999999994,147.0,820.0
62,6.299999999999994,199.0,953.0
63,6.399999999999993,245.0,701.0
64,6.499999999999993,147.0,564.0
65,6.5999999999999925,355.0,129842.0
66,6.699999999999992,222.0,600.0
67,6.799999999999992,196.0,664.0
68,6.8999999999999915,245.0,570.0
69,6.999999999999991,317.0,1221.0
70,7.099999999999991,98.0,517.0
71,7.19999999999999,147.0,857.0
72,7.29999999999999,245.0,659.0
73,7.39999999999999,196.0,903.0
74,7.499999999999989,245.0,718.0
75,7.599999999999989,196.0,742.0
76,7.699999999999989,248.0,2514.0
77,7.799999999999988,268.0,1054.0
78,7.899999999999988,245.0,722.0
79,7.999999999999988,196.0,1264.0
80,8.099999999999987,245.0,1446.0
81,8.199999999999987,196.0,932.0
82,8.299999999999986,150.0,157.0
83,8.399999999999986,245.0,830.0
84,8.499999999999986,320.0,1058.0
85,8.599999999999985,150.0,963.0
86,8.699999999999985,196.0,843.0
87,8.799999999999985,196.0,730.0
88,8.899999999999984,245.0,734.0
89,8.999999999999984,196.0,637.0
90,9.099999999999984,196.0,709.0
91,9.199999999999983,245.0,743.0
92,9.299999999999983,248.0,1350.0
93,9.399999999999983,222.0,834.0
94,9.499999999999982,245.0,733.0
95,9.599999999999982,196.0,965.0
96,9.699999999999982,245.0,746.0
97,9.799999999999981,196.0,811.0
98,9.89999999999998,199.0,668.0
99,9.99999999999998,196.0,914.0
100,10.09999999999998,245.0,881.0
101,10.19999999999998,245.0,639.0
102,10.29999999999998,196.0,751.0
103,10.399999999999979,196.0,886.0
104,10.499999999999979,245.0,638.0
105,10.599999999999978,196.0,939.0
106,10.699999999999978,329.0,720.0
107,10.799999999999978,333.0,668.0
108,10.899999999999977,268.0,914.0
109,10.999999999999977,248.0,1129.0
110,11.099999999999977,317.0,665.0
111,11.199999999999976,196.0,828.0
112,11.299999999999976,150.0,723.0
113,11.399999999999975,199.0,787.0
114,11.499999999999975,196.0,580.0
115,11.599999999999975,248.0,3203.0
116,11.699999999999974,284.0,966.0
117,11.799999999999974,199.0,3827.0
118,11.899999999999974,219.0,865.0
