Length/bytes,Throughput(KBytes/s)
300,0.1522522129329667
108,0.054687791911899736
232,0.1174023001827214
320,0.16174075037409963
300,0.151405328749196
378,0.1905059576289749
379,0.19092759241984264
300,0.1511119034043397
320,0.16108661639083707
188,0.09456504947422097
300,0.1508801368897584
597,0.3000799487927364
140,0.07036896147933319
300,0.1504848461190496
78,0.03907436027287962
108,0.05406875347930055
300,0.14980012026475387
359,0.17885613473321196
300,0.14946158708790144
108,0.05377313331178854
300,0.14935789484492068
316,0.1572080254562647
252,0.12526612779253413
300,0.148840885366616
108,0.05345897107861333
300,0.14839021027687282
140,0.06924876479587398
188,0.09262860524720885
359,0.17688109700277807
300,0.14778689138605816
320,0.15747753281913973
300,0.1475951060813081
300,0.1475327135532497
300,0.14730544347935015
300,0.1471916489731506
232,0.11381541527729688
316,0.15488104408375414
108,0.05286942936697756
300,0.14679488686372563
378,0.18425420135436427
140,0.06824229679791269
553,0.26952735273418105
300,0.14615947637859097
320,0.1554855157380372
300,0.1455762719776674
108,0.05229507592240923
316,0.15263717548594108
78,0.037654175792451186
188,0.09069933283186182
359,0.1730931793358199
300,0.14456946451649633
300,0.14433764770523042
300,0.14417214322412714
232,0.11138517834286904
300,0.14401352324252373
300,0.14400392771943354
300,0.1439329865839174
300,0.14380101740474185
108,0.05173253693469932
300,0.14344109114302467
300,0.14337677396242252
140,0.06690916118246384
359,0.1712547995109869
300,0.1430229191426326
188,0.08956496672435225
316,0.15049138306865517
363,0.1728010318130438
78,0.037085998929166857
232,0.11020551999251073
300,0.14246954424701
108,0.05118026628933458
300,0.14208178907369967
533,0.2515950429126919
300,0.14153872215725283
140,0.06605140367338466
108,0.05095393997661102
300,0.14141604609635655
78,0.03674188594632744
156,0.07339397389124791
78,0.03666504681304494
300,0.14095649807615382
316,0.14835079667474405
108,0.050638941413489284
300,0.14047777581499254
300,0.14040909043129512
78,0.03646654316894534
533,0.2489809400108328
300,0.13971132948112427
300,0.13970219476092122
300,0.13961212455956215
232,0.10792453500673477
108,0.05008551387218932
300,0.13905426063830828
140,0.06489198829787719
300,0.1390359441202202
78,0.03610975691002742
316,0.14629053232091255
300,0.13875103741467792
359,0.16597289362984263
188,0.08691452317308485
300,0.13858399755655199
300,0.1385837853986825
