Length/bytes,Throughput(KBytes/s)
75,0.0
1506,0.13728503670861317
168,0.0008570371291132774
70,0.0061788681945409004
76,0.013934564784053156
77,0.00036690778834956974
70,0.014736800682628119
152,0.0007063104851843399
60,0.0049187545687313095
49,0.0389539226686884
232,7.9760535081967205
58,5.288470260869565
1471,0.01873503335357707
73,0.0005675322047595834
73,0.0
52,0.0037989898799881557
60,0.0511084971567831
1471,0.3289343276643386
1471,12.669037338809035
60,0.0009488266454524547
1471,0.6335169097443573
1471,44.70884915942029
60,0.00042244241441477705
1471,0.6150140733652313
1471,14.831300923076924
60,0.0033566515945740467
1471,0.6794957251100625
1471,15.983992704663214
60,0.0013861267384539192
1471,0.5638144187151604
1471,15.502063276381909
60,0.0022673139088599382
1471,0.5368329578004002
1471,12.489516566825166
60,0.0004270366341825135
1471,0.4906808640050535
1471,16.15136435602094
1471,11.685267393960004
1471,10.064961148450244
1471,0.9589401902393535
1471,12.364371110197363
60,0.0033743847463763676
1471,0.5530000164918886
247,0.3203441830550402
60,0.0016455994978028874
60,0.0022733355013550135
60,0.00040939676755516875
60,0.0029638582482422356
398,0.035314850687539666
49,0.0035564016681375347
69,0.003134654492282697
131,0.0006168710434697667
60,0.0
49,0.0034870102309166556
71,0.0019904791390950053
72,0.0017330143867965225
60,0.00032590829798944505
60,0.0010182779870600183
129,0.0
49,0.0037680526557029685
72,0.00032671856256328967
1497,0.004428930826447156
1497,13.860646993434475
1497,10.69654699826248
1497,11.49976756043956
1497,1.1668598937000558
1497,15.776063035175879
1497,10.0461969408
1497,11.416132887272727
1497,1.0731281982567082
1497,12.168358697674417
1497,9.302034204444444
1497,12.359986393655468
1497,0.695334782724396
1497,11.252460731182795
1497,9.919230786729857
1497,11.33370593501805
1497,1.075517829393628
1497,12.168358697674417
1497,9.98231015580286
1497,11.416132887272727
1497,1.1853639962238611
1497,11.982582229050228
1497,10.0461969408
1497,11.49976756043956
1497,1.1731825650224215
1497,12.48284908146471
1497,9.856943623291555
1497,11.584636693687125
1497,1.2643723495766501
1497,11.606050070280256
1497,9.919230786729857
1497,11.436927300507644
1497,4.782081559793532
1497,11.093415349823323
1497,10.110906743961353
1497,11.416132887272727
52,0.20402601309635174
1497,0.789994097634625
1497,11.959758262857143
1497,10.0461969408
1497,11.436927300507644
1497,4.940104711258224
1497,11.33370593501805
1497,9.795433834661848
1497,11.499767560400329
1497,0.7118903727892659
1497,11.499767560400329
1497,9.856943623233908
1497,11.606050070240297
1497,1.2033102889996166
1497,11.172372042667597
1497,9.982310155832423
1497,11.520868051376148
1497,1.0616964978018262
1497,12.582912
1497,10.0461969408
1497,11.33370593501805
1497,4.079839563352826
1497,10.919779283442889
1497,10.259596549050833
1497,11.416132887272727
1497,0.795498934245534
1497,11.606050070240297
1497,9.90358531230284
1497,11.520868051376148
52,0.19991183134704643
1497,1.2517689569387287
60,0.0
326,7.59635057769917
1497,11.073850243386243
1497,9.98231015580286
1497,11.520868051376148
1497,2.9015125175600742
1497,11.252460731182795
1497,9.919230786729857
1497,11.416132887234065
49,0.15314522801830888
52,0.020007688102002152
1497,3.828581151223861
1497,11.606050070200338
1497,9.919230786759044
1497,11.49976756043956
1497,5.075887702506064
1497,11.252460731182795
1497,9.919230786729857
1497,11.52086805141552
1497,0.7337703737291107
1497,11.172372042667597
1497,10.0461969408
1497,11.436927300546449
1497,1.1937021079847907
1497,12.07475593846154
1497,9.9823101557733
1497,11.52086805141552
1497,3.7131124115907745
1497,11.172372042704627
1497,9.795433834633386
1497,11.692501094931512
1497,0.8065347576111759
1497,11.520868051297397
1497,10.04619694082994
1497,11.416132887272727
1497,1.2210955052508752
1497,11.252460731182795
1497,9.98231015580286
1497,11.33370593501805
52,0.0436994205570026
1497,2.490627960333201
739,19.997359070727434
52,0.025000436497025054
1497,0.08019916833352493
1497,13.135717757322176
1497,1.0685624724305633
1497,13.620115158241347
1497,9.966465219077087
1497,11.436927300585252
1497,4.300598005473966
1497,11.093415349823323
1497,9.919230786729857
1497,11.49976756043956
1497,0.7673069886349749
1497,11.354200882421068
1497,9.903585312331936
1497,13.026707651452282
1497,1.2816642351495433
1497,11.333705935056155
1497,9.98231015580286
1497,11.436927300507644
1497,1.0823777086709188
1497,12.168358697718343
1497,9.919230786729857
1497,11.692501094972066
1497,1.2102685212027757
1497,12.168358697674417
1497,9.982310155832423
1497,11.416132887234065
1497,1.1769209162136833
1497,11.891805090951042
1497,9.966465219018152
1497,11.354200882497556
1497,5.824557595537247
1497,11.416132887272727
1497,9.795433834633386
1497,11.33370593501805
52,0.027883381232414736
1497,4.633854677497145
1497,11.252460731182795
1497,9.98231015580286
1497,11.416132887234065
1497,5.824557595557374
1497,11.093415349786815
1497,9.982310155832423
1497,11.436927300546449
1497,5.82455759554731
1497,11.073850243386243
1497,9.91923078670067
1497,11.436927300624054
1497,5.776332187652697
1497,11.272662635585272
1497,9.966465219047619
1497,11.436927300585252
1497,5.8030250351201484
1497,11.252460731107673
1497,9.982310155832423
1497,11.33370593501805
1497,5.846250547486033
1497,11.172372042704627
1497,9.856943623205087
1497,11.52086805141552
1497,3.125372368342459
1497,11.41613288731139
1497,10.110906743931025
1497,11.520868051376148
1497,0.7324009200981412
1497,11.252460731107673
1497,9.982310155832423
1497,11.33370593501805
