CPU/Percentage,Mem/MB
4.1,2.283291625976563

9.8,2.282986450195313

7.5,2.283272552490235

7.1,2.2832878112792976

8.9,2.282563018798829

6.0,2.283383178710938

4.6,2.2831886291503913

4.6,2.2833602905273445

9.600000000000001,2.2829025268554695

7.5,2.282032775878907

9.4,2.282868194580079

5.6,2.2824867248535163

9.9,2.282612609863282

12.3,2.28263168334961

7.8999999999999995,2.282257843017579

9.9,2.2831237792968757

6.0,2.2827804565429695

9.9,2.2829521179199226

5.0,2.282833862304688

14.600000000000001,2.28208236694336

10.8,2.2830551147460945

10.9,2.2832267761230476

10.9,2.2830551147460945

7.999999999999999,2.2832267761230476

8.100000000000001,2.2824638366699226

13.100000000000001,2.2832267761230476

9.8,2.2828834533691413

16.5,2.2830551147460945

9.9,2.2830856323242195

10.200000000000001,2.282685089111329

8.5,2.282978820800782

6.5,2.2828300476074226

6.0,2.282917785644532

7.0,2.283047485351563

19.400000000000002,2.2823036193847663

13.200000000000001,2.282898712158204

6.0,2.2831237792968757

9.8,2.2829521179199226

7.999999999999999,2.2831161499023445

16.900000000000002,2.2819374084472663

7.5,2.283112335205079

6.0,2.2827690124511726

5.1,2.283112335205079

9.4,2.283078002929688

6.1,2.28244857788086

13.600000000000001,2.2828834533691413

7.5,2.282711791992188

13.700000000000001,2.2828834533691413

6.5,2.283051300048829

5.1,2.2828796386718757

11.700000000000001,2.2829521179199226

5.1,2.2827575683593757

9.9,2.282990264892579

4.6,2.282990264892579

10.8,2.2826469421386726

19.900000000000002,2.282990264892579

8.4,2.2826469421386726

9.4,2.282715606689454

9.8,2.282986450195313

15.5,2.282643127441407

10.700000000000001,2.2829101562500007

4.1,2.282643127441407

7.999999999999999,1.7475860595703132

7.8999999999999995,1.7541969299316413

5.1,1.7539642333984382

8.9,1.7525375366210945

18.8,1.7528007507324226

7.5,1.7523239135742195

8.4,1.7524154663085945

15.0,1.7523811340332038

10.9,1.7525451660156257

16.3,1.7521484375000007

13.600000000000001,1.7523735046386726

18.400000000000002,1.7304656982421882

14.200000000000001,1.7355201721191413

6.1,1.7357757568359382

12.600000000000001,1.7357643127441413

10.8,1.7358520507812507

16.6,1.7357719421386726

8.9,1.7355010986328132

8.9,1.7358444213867195

10.200000000000001,1.7359054565429695

7.5,1.7356117248535163

12.3,1.7372482299804695

7.999999999999999,1.736946868896485

10.4,1.7373054504394538

8.600000000000001,1.7368438720703132

8.4,1.7373054504394538

11.8,1.7373016357421882

10.8,1.736897277832032

9.8,1.737129974365235

8.5,1.7368820190429695

8.100000000000001,1.7369621276855476

7.999999999999999,1.737263488769532

9.8,1.737690734863282

12.8,1.7378662109375007

10.8,1.7377136230468757

10.5,1.7392089843750007

15.0,1.7377632141113288

10.3,1.738179016113282

9.4,1.7381561279296882

12.5,1.7421844482421882

29.8,1.749153900146485

8.9,1.7478492736816413

6.5,1.748066711425782

6.0,1.750233459472657

13.600000000000001,1.7505004882812507

10.200000000000001,1.7498519897460945

7.5,1.7503326416015632

5.1,1.7425506591796882

18.6,1.7470214843750007

4.1,1.7471626281738288

7.1,1.7464950561523445

8.9,1.7469146728515632

6.5,1.746784973144532

8.5,1.7467315673828132

4.1,1.7468917846679695

6.5,1.746266174316407

9.4,1.745930480957032

8.5,1.7461860656738288

5.6,1.7455757141113288

8.9,1.746174621582032

3.8,1.7455795288085945

7.2,1.7459991455078132

8.5,1.7461708068847663

13.100000000000001,1.7449005126953132

7.0,1.7460372924804695

6.1,1.7453353881835945

8.5,1.7455986022949226

7.0,1.7459953308105476

7.8999999999999995,1.7437103271484382

7.0,1.7441642761230476

5.7,1.7438476562500007

6.0,1.7436645507812507

5.1,1.7440231323242195

7.0,1.7431076049804695

5.1,1.7437065124511726

4.2,1.7433021545410163

5.3999999999999995,1.7435272216796882

7.0,1.7433517456054695

7.0,1.743550109863282

6.0,1.7431648254394538

7.0,1.743611145019532

14.200000000000001,1.74344711303711

19.5,1.7438095092773445

5.1,1.742817687988282

9.4,1.7432868957519538

3.5999999999999996,1.7428825378417976

8.5,1.7375190734863288

10.200000000000001,1.738270568847657

8.4,1.7376373291015632

7.0,1.7359474182128913

3.1999999999999997,1.7345817565917976

10.9,1.7350395202636726

11.700000000000001,1.7348564147949226

12.700000000000001,1.7338188171386726

8.8,1.7345016479492195

6.5,1.7343452453613288

6.5,1.7344177246093757

9.100000000000001,1.7340515136718757

5.6,1.7340553283691413

8.4,1.7343986511230476

6.0,1.7264831542968757

6.5,1.7261894226074226

14.9,1.725960540771485

14.5,1.724354553222657

5.1,1.725239562988282

4.1,1.7248352050781257

15.600000000000001,1.7248695373535163

13.3,1.724995422363282

11.3,1.7239082336425788

9.4,1.7249267578125007

5.6,1.7250984191894538

5.6,1.7247322082519538

11.3,1.7249267578125007

8.100000000000001,1.7243774414062507

6.0,1.7248657226562507

7.5,1.7245223999023445

4.6,1.7246406555175788

3.5999999999999996,1.7248390197753913

11.3,1.7238700866699226

6.5,1.7246673583984382

10.9,1.7248390197753913

5.1,1.7246368408203132

9.4,1.7246749877929695

5.5,1.72477035522461

6.5,1.7248352050781257

7.999999999999999,1.7244842529296882

7.5,1.7244232177734382

14.200000000000001,1.724800872802735

19.6,1.7240531921386726

15.0,1.7246635437011726

8.4,1.7248352050781257

12.200000000000001,1.724507141113282

17.6,1.7268836975097663

6.8999999999999995,1.7269447326660163

9.4,1.7276885986328132

4.1,1.727345275878907

4.1,1.7275436401367195

7.0,1.7277153015136726

8.100000000000001,1.7276657104492195

9.8,1.7273262023925788

14.9,1.7276542663574226

8.5,1.7274139404296882

7.5,1.7276733398437507

4.6,1.7272651672363288

8.600000000000001,1.7273986816406257

4.1,1.7275970458984382

9.8,1.7273681640625007

6.0,1.72739486694336

5.1,1.72593002319336

7.6,1.7262695312500007

2.6999999999999997,1.7259262084960945

8.5,1.7260368347167976

6.0,1.726265716552735

9.8,1.7259223937988288

9.700000000000001,1.72690658569336

7.5,1.7270668029785163

8.5,1.7376869201660163

11.3,1.737934875488282

14.700000000000001,1.7438056945800788

9.600000000000001,1.7438476562500007

9.8,1.7434432983398445

5.1,1.7449653625488288

7.5,1.7437141418457038

8.4,1.743233489990235

11.5,1.743294525146485

7.0,1.7429550170898445

14.200000000000001,1.7426460266113288

13.3,1.7425048828125007

6.5,1.7426765441894538

8.700000000000001,1.7427947998046882

13.100000000000001,1.7438171386718757

8.9,1.742623138427735

5.6,1.7424057006835945

9.8,1.7420928955078132

8.600000000000001,1.741402435302735

11.5,1.7419059753417976

7.8999999999999995,1.7413909912109382

7.8999999999999995,1.7417037963867195

21.900000000000002,1.7407386779785163

19.0,1.74192123413086

10.700000000000001,1.740895080566407

15.0,1.7403495788574226

8.9,1.741169738769532

12.200000000000001,1.7411048889160163

7.6,1.7401092529296882

19.2,1.7413986206054695

16.400000000000002,1.7397392272949226

13.3,1.739937591552735

18.0,1.7399528503417976

7.0,1.7393959045410163

13.100000000000001,1.7445648193359382

16.6,1.74564437866211

11.3,1.747242736816407

11.3,1.744465637207032

12.700000000000001,1.7448051452636726

9.100000000000001,1.7428253173828132

13.0,1.7420890808105476

