CPU/Percentage,Mem/MB
11.3,2.1340873718261726

5.5,2.135773468017579

6.5,2.135617065429688

7.5,2.1357582092285163

4.1,2.135556030273438

2.1999999999999997,2.13541488647461

3.8999999999999995,2.135762023925782

6.5,2.1279724121093757

19.400000000000002,2.1431930541992195

5.5,2.1427734375000007

7.999999999999999,2.15122299194336

11.600000000000001,2.145870971679688

6.3999999999999995,2.1537101745605476

8.9,2.1527755737304695

9.4,2.16117172241211

2.6999999999999997,2.1578605651855476

3.5999999999999996,2.1586959838867195

7.6,2.1551445007324226

3.5999999999999996,2.1593978881835945

9.3,2.169586944580079

3.1999999999999997,2.165619659423829

3.1999999999999997,2.161915588378907

2.8,2.1633651733398445

6.5,2.161434936523438

5.0,2.1612976074218757

4.6,2.161495971679688

3.1999999999999997,2.161804962158204

3.4,2.158558654785157

7.5,2.163319396972657

2.1999999999999997,2.1636398315429695

10.700000000000001,2.165890502929688

15.0,2.279724884033204

18.0,2.227906036376954

10.100000000000001,2.228974151611329

10.5,2.3030860900878913

7.8999999999999995,2.2631462097167976

4.6,2.260243225097657

6.1,2.254574584960938

14.200000000000001,2.2511337280273445

6.0,2.2543266296386726

4.1,2.254219818115235

5.1,2.254090118408204

5.1,2.2539413452148445

5.5,2.253670501708985

6.0,2.2534835815429695

1.7,2.253693389892579

2.1999999999999997,2.253598022460938

9.5,2.2499816894531257

8.5,2.25632553100586

6.5,2.256489562988282

3.5999999999999996,2.2562606811523445

11.3,2.242062377929688

8.3,2.244564819335938

3.4,2.2444084167480476

7.5,2.2384994506835945

4.6,2.2451942443847663

10.3,2.2449501037597663

3.5999999999999996,2.244507598876954

2.9,2.244770812988282

6.0,2.244129943847657

4.6,2.24405746459961

9.3,2.243958282470704

4.6,2.2427490234375007

4.7,2.243954467773438

3.4,2.2436340332031257

7.5,2.243954467773438

2.6999999999999997,2.2426574707031257

4.6,2.2423866271972663

3.8,2.240364837646485

2.8,2.2387245178222663

10.4,2.225373077392579

5.1,2.2392814636230476

5.6,2.233235168457032

3.5999999999999996,2.232868957519532

3.4,2.2331474304199226

8.5,2.230233001708985

6.0,2.229946899414063

8.5,2.229542541503907

5.5,2.229927825927735

16.7,2.2295272827148445

3.5999999999999996,2.2298515319824226

2.6999999999999997,2.22849349975586

6.5,2.2296569824218757

7.8999999999999995,2.22947006225586

2.1999999999999997,2.2276657104492195

4.3999999999999995,2.22965316772461

9.4,2.229298400878907

5.6,2.231648254394532

10.9,2.2319686889648445

5.6,2.2235572814941413

3.4,2.2317932128906257

6.5,2.231343078613282

5.1,2.228516387939454

2.6999999999999997,2.2290504455566413

9.4,2.229237365722657

1.9000000000000001,2.2290695190429695

5.1,2.2261512756347663

6.5,2.225888061523438

6.0,2.2262924194335945

5.1,2.2262733459472663

18.3,2.2610023498535163

11.3,2.4933631896972663

7.5,2.7695777893066413

12.8,2.8255470275878913

6.5,2.8266342163085945

4.0,2.826912689208985

6.8999999999999995,2.841213989257813

10.3,2.842903900146485

7.5,2.8426368713378913

7.8999999999999995,2.8420570373535163

7.0,2.8418624877929695

10.700000000000001,2.8417480468750007

7.5,2.841316986083985

4.6,2.8416870117187507

1.7,2.8414848327636726

8.5,2.8416870117187507

8.700000000000001,2.8402755737304695

10.8,2.8378952026367195

5.1,2.8416793823242195

3.5999999999999996,2.841542053222657

5.1,2.841885375976563

8.600000000000001,2.841481018066407

15.100000000000001,2.840451049804688

9.4,2.853291320800782

11.8,2.859768676757813

6.8999999999999995,2.8598258972167976

4.7,2.8599670410156257

11.100000000000001,2.8592994689941413

12.700000000000001,2.859097290039063

3.5999999999999996,2.858753967285157

9.3,2.8603942871093757

5.1,2.8605812072753913

6.0,2.8601005554199226

7.999999999999999,2.859688568115235

8.5,2.859982299804688

5.1,2.860256958007813

5.1,2.8604362487792976

7.1,2.85984115600586

14.600000000000001,2.8567054748535163

9.8,2.8595397949218757

8.5,2.857369232177735

8.4,2.8600090026855476

8.100000000000001,2.867737579345704

8.9,2.8679016113281257

14.100000000000001,2.8658378601074226

13.200000000000001,2.8660133361816413

7.999999999999999,2.865784454345704

5.0,2.866280364990235

16.8,2.8740776062011726

18.6,2.8739860534667976

7.5,2.8774154663085945

5.5,2.8753097534179695

12.200000000000001,2.877163696289063

16.1,2.8887145996093757

19.1,2.8889205932617195

27.400000000000002,2.8949096679687507

9.8,2.9001396179199226

12.3,2.972798156738282

16.1,2.9732177734375007

18.5,2.973664093017579

6.5,2.973511505126954

12.600000000000001,2.966671752929688

11.9,2.966732788085938

10.0,2.9539726257324226

14.5,2.9546440124511726

15.5,2.958138275146485

14.5,2.9573219299316413

12.3,2.953072357177735

14.200000000000001,2.9528739929199226

6.0,2.952534484863282

10.9,2.9523361206054695

14.0,2.954098510742188

18.400000000000002,2.9393661499023445

7.1,2.939778137207032

5.1,2.9389503479003913

11.8,2.9388893127441413

7.8999999999999995,2.938996124267579

5.6,2.9308288574218757

