,time,sample_rtt,is_pingpong
167,6.059208,7.368000000000485,1.0
168,6.079671,11.44899999999982,1.0
169,6.09112,231.884,0.0
170,6.104209,32.94300000000039,1.0
171,6.151363,22.851000000000177,1.0
172,6.187434,6.256000000000483,1.0
173,6.206843,10.345000000000049,1.0
174,6.230261,2.883000000000635,1.0
175,6.253635,13.149999999999551,1.0
176,6.279632,7.754999999999512,1.0
177,6.300462,19.467000000000567,1.0
178,6.33394,0.9689999999995536,1.0
179,6.348046,6.858000000000253,1.0
180,6.368095,6.851999999999414,1.0
181,6.388265,33.41600000000078,1.0
182,6.434897,7.575000000000109,1.0
183,6.455705,8.314000000000377,1.0
184,6.477225,29.87099999999998,1.0
185,6.520457,27.328999999999937,1.0
186,6.560804,-1.659000000000077,1.0
187,6.5737,-5.5549999999993105,1.0
188,6.584823,-2.534999999999954,1.0
189,6.585452,-2.2479999999998057,1.0
190,6.596995,2.3930000000005336,1.0
191,6.612449,12.747000000000064,1.0
192,6.638352,33.44399999999936,1.0
193,6.684953,8.469999999999978,1.0
194,6.706534,12.835999999999181,1.0
195,6.732337,10.695999999999373,1.0
196,6.756213,14.311000000000185,1.0
197,6.783712,10.900999999999605,1.0
198,6.807657,9.821999999999775,1.0
199,6.830671,6.512999999999991,1.0
200,6.850347,6.497999999999671,1.0
201,6.869733,12.624999999999886,1.0
202,6.895398,4.659000000000191,1.0
203,6.900057,229.70500000000004,0.0
204,6.913138,4.901000000000266,1.0
205,6.93106,9.520999999999447,1.0
206,6.953417,8.224000000000231,1.0
207,6.97465,11.740000000000528,1.0
208,6.99962,32.83799999999992,1.0
209,7.048264,30.602000000000018,1.0
210,7.092099,29.289999999999594,1.0
211,7.134118,11.563999999999908,1.0
212,7.158939,17.17899999999961,1.0
213,7.189106,0.10900000000013677,1.0
214,7.189215,214.54799999999975,0.0
215,7.202616,6.701000000000512,1.0
216,7.222245,12.463000000000335,1.0
217,7.247371,9.558999999999429,1.0
218,7.270139,14.867999999999881,1.0
219,7.298238,2.3060000000008074,1.0
220,7.313466,15.524000000000093,1.0
221,7.342187,15.289000000000108,1.0
222,7.370545,5.474999999999675,1.0
223,7.389133,8.480999999999739,1.0
224,7.410466,8.120999999999157,1.0
225,7.431758,10.073999999999472,1.0
226,7.454959,8.094999999999963,1.0
227,7.476365,8.072999999999553,1.0
228,7.497702,10.926999999999687,1.0
229,7.521539,7.566000000000628,1.0
230,7.542392,8.783999999999459,1.0
231,7.564349,12.584000000000373,1.0
232,7.590078,11.384999999999756,1.0
233,7.614772,10.175999999999519,1.0
234,7.638064,8.328999999999809,1.0
235,7.64852,16.145999999999994,1.0
236,7.677691,7.74700000000017,1.0
237,7.698754,6.675999999999682,1.0
238,7.718488,8.119999999999905,1.0
239,7.739534,11.174999999999713,1.0
240,7.763793,6.7469999999998365,1.0
241,7.783713,9.206999999999965,1.0
242,7.805621,11.190000000000033,1.0
243,7.830011,7.826999999999806,1.0
244,7.851029,8.653000000000688,1.0
245,7.872837,9.646000000000043,1.0
246,7.895802,8.68100000000016,1.0
247,7.917529,8.66200000000017,1.0
248,7.939209,8.587999999999596,1.0
249,7.947797,219.27399999999952,0.0
250,7.960854,11.008999999999602,1.0
251,7.985102,8.04399999999994,1.0
252,8.006339,8.120999999999157,1.0
253,8.027609,11.869000000000796,1.0
254,8.052706,9.44400000000023,1.0
255,8.075508,10.889000000000593,1.0
256,8.099657,9.822999999999027,1.0
257,8.122501,7.7859999999994045,1.0
258,8.143494,10.455000000000325,1.0
259,8.166931,8.376999999999413,1.0
260,8.188438,9.233000000000047,1.0
261,8.210751,66.23399999999968,1.0
262,8.290057,26.736000000001425,1.0
263,8.330074,1.8299999999999983,1.0
264,8.345023,6.372999999999962,1.0
265,8.364608,14.085999999998933,1.0
266,8.391807,6.66900000000048,1.0
267,8.411297,6.723000000000923,1.0
268,8.431085,7.532000000001204,1.0
269,8.451598,7.362999999999786,1.0
270,8.472041,10.079999999998535,1.0
271,8.499328,8.95099999999971,1.0
272,8.521548,4.563000000000983,1.0
273,8.544592,27.518000000000598,1.0
274,8.584365,15.577999999999648,1.0
275,8.61311,6.024999999999281,1.0
276,8.619135,218.64099999999985,0.0
277,8.631482,17.713999999999785,1.0
278,8.662432,9.10399999999889,1.0
279,8.683736,8.549000000000362,1.0
280,8.705159,10.083999999999094,1.0
281,8.728551,11.476000000000042,1.0
282,8.753307,8.67500000000021,1.0
283,8.775062,13.220999999999705,1.0
284,8.801491,13.391999999999626,1.0
285,8.828109,9.240000000000137,1.0
286,8.850246,11.87599999999911,1.0
287,8.875125,9.69999999999871,1.0
288,8.89795,10.092999999999464,1.0
289,8.9213,8.749999999999147,1.0
290,8.943317,11.229999999999407,1.0
291,8.967797,10.930000000000106,1.0
292,8.99169,11.44999999999996,1.0
293,9.01629,34.720000000000084,1.0
294,9.064203,7.941000000000642,1.0
295,9.085376,6.8280000000005,1.0
296,9.10549,8.052000000001058,1.0
297,9.126651,7.353999999999417,1.0
298,9.147003,11.644000000000432,1.0
299,9.1724,7.189000000000334,1.0
300,9.192832,7.868000000000208,1.0
301,9.213772,7.424000000000319,1.0
302,9.234383,5.74300000000072,1.0
303,9.25317,5.863999999998981,1.0
304,9.272118,9.430999999999301,1.0
305,9.294782,10.004000000000346,1.0
306,9.318075,7.284999999999542,1.0
307,9.33853,22.822999999998927,1.0
308,9.384268,7.066000000000017,1.0
309,9.404392,10.447000000000983,1.0
310,9.428165,11.60199999999989,1.0
311,9.452809,5.663999999999447,1.0
312,9.471697,7.709000000000188,1.0
313,9.493238,9.814000000000433,1.0
314,9.516036,7.416000000000977,1.0
315,9.523452,216.38800000000026,0.0
316,9.536476,9.548999999999808,1.0
317,9.559182,11.995000000000644,1.0
318,9.58436,8.404999999999774,1.0
319,9.606006,8.480999999999739,1.0
320,9.627639,6.447999999998899,1.0
321,9.647283,9.560000000000457,1.0
322,9.669953,10.844999999999771,1.0
323,9.693928,7.870000000000488,1.0
324,9.71406,10.415999999999315,1.0
325,9.737583,11.470999999998455,1.0
326,9.762178,10.62999999999903,1.0
327,9.785854,10.595000000000354,1.0
328,9.810213,8.35700000000017,1.0
329,9.831724,25.08200000000116,1.0
330,9.876074,9.028000000000702,1.0
331,9.898197,9.16300000000092,1.0
332,9.920557,6.660999999999362,1.0
333,9.940371,11.158000000000001,1.0
334,9.964743,7.172999999999874,1.0
335,9.985064,7.459000000000771,1.0
336,10.005602,8.305000000000007,1.0
337,10.027041,5.480999999999625,1.0
338,10.045485,5.6360000000008625,1.0
339,10.064274,10.436000000000334,1.0
340,10.087598,9.41199999999931,1.0
341,10.110449,6.760000000001654,1.0
342,10.132541,5.4549999999995435,1.0
343,10.151102,11.769000000001029,1.0
344,10.176043,7.44500000000059,1.0
345,10.196598,13.552000000000675,1.0
346,10.223231,11.474999999999014,1.0
347,10.247915,12.476999999998739,1.0
348,10.273646,7.692000000000476,1.0
349,10.294685,7.412000000000418,1.0
350,10.315342,18.005000000000493,1.0
351,10.346375,1.1569999999991865,1.0
352,10.3606,8.19100000000006,1.0
353,10.381915,7.331999999999894,1.0
354,10.402405,11.803000000000452,1.0
355,10.427256,12.70200000000088,1.0
356,10.453136,8.899999999998798,1.0
357,10.475037,8.206999999998743,1.0
358,10.495846,11.208999999999136,1.0
359,10.52025,8.634999999999948,1.0
360,10.542127,12.048000000000059,1.0
361,10.567259,8.96099999999933,1.0
362,10.589595,7.460000000000022,1.0
363,10.609991,8.34099999999971,1.0
364,10.631439,9.795999999999694,1.0
365,10.654398,12.07400000000014,1.0
366,10.679741,10.19900000000007,1.0
367,10.703044,8.900000000000574,1.0
368,10.725099,7.509000000000654,1.0
369,10.745848,9.539999999999438,1.0
370,10.768514,9.500000000000952,1.0
371,10.791029,9.337000000000373,1.0
372,10.81335,6.539999999999324,1.0
373,10.833018,7.334000000000174,1.0
374,10.840352,219.9270000000002,0.0
375,10.853738,4.072000000000742,1.0
376,10.870957,9.043000000000134,1.0
377,10.900162,2.162999999999471,1.0
378,10.902325,222.56499999999946,0.0
379,10.915399,6.616999999998541,1.0
380,10.934611,17.32400000000034,1.0
381,10.964919,9.710000000000107,1.0
382,10.987556,10.984000000000549,1.0
383,10.99854,219.11399999999935,0.0
384,11.011069,10.027999999998372,1.0
385,11.034321,6.574000000000524,1.0
386,11.05363,7.808999999999955,1.0
387,11.074445,7.806999999999675,1.0
388,11.094906,12.297999999999476,1.0
389,11.107204,225.42699999999982,0.0
390,11.120468,8.108000000000004,1.0
391,11.144411,4.96700000000061,1.0
392,11.163185,10.557999999999623,1.0
393,11.186775,20.23299999999928,1.0
394,11.229575,11.768,1.0
395,11.254516,8.709999999998885,1.0
396,11.263226,228.88999999999982,0.0
397,11.275933,31.67999999999971,1.0
398,11.323276,8.072999999999553,1.0
399,11.3444,12.385999999999342,1.0
400,11.369835,6.952000000000069,1.0
401,11.391237,11.074999999999946,1.0
402,11.415397,7.557000000000258,1.0
403,11.436058,30.371000000000592,1.0
404,11.479406,7.486999999999355,1.0
405,11.500148,17.33899999999977,1.0
406,11.519891,18.90000000000036,1.0
407,11.552085,7.2790000000004795,1.0
408,11.57255,8.178000000000907,1.0
409,11.595326,9.496000000000393,1.0
410,11.618117,5.159000000000802,1.0
411,11.636473,10.119999999998797,1.0
412,11.659827,5.402000000000129,1.0
413,11.688197,19.6089999999991,1.0
414,11.721166,7.27000000000011,1.0
415,11.741607,9.791999999999135,1.0
416,11.764442,11.465999999998644,1.0
417,11.780964,40.12899999999853,1.0
418,11.834543,11.098000000000496,1.0
419,11.858867,10.847999999999303,1.0
420,11.882727,7.489000000001411,1.0
