On Time/s,End Time/s,Delay/ms,Length/bytes,Throughput(KBytes/s)
24.715956926345825,24.7172589302063,1.3020038604736328,56,0.041018128547885
24.791582107543945,24.793648958206177,2.0668506622314453,163,0.07521052024454955
24.829848051071167,24.831111907958984,1.2638568878173828,223,0.16827013770986607
24.87208604812622,24.87417507171631,2.0890235900878906,242,0.11047706003195618
24.887805938720703,24.898858070373535,11.052131652832031,346,0.029855897834153076
24.92909598350525,24.952064037322998,22.968053817749023,2831,0.11754813930554835
24.95953392982483,24.970885038375854,11.35110855102539,2716,0.22818735559756353
24.977309942245483,24.997809886932373,20.49994468688965,2850,0.1325843480688043
25.010236978530884,25.01161789894104,1.38092041015625,12465,8.60842541436464
25.0301730632782,25.036396980285645,6.223917007446289,7054,1.0808657345336143
25.046469926834106,25.046912908554077,0.4429817199707031,1793,3.860064585575888
25.052671909332275,25.061373949050903,8.70203971862793,10864,1.1906079618619687
25.06314992904663,25.073718070983887,10.56814193725586,30896,2.7880702071019265
25.08714509010315,25.097415924072266,10.270833969116211,68521,6.3623575291905565
25.097445011138916,25.113790035247803,16.34502410888672,9506,0.5546414609953906
25.13020396232605,25.13193702697754,1.7330646514892578,77200,42.4817719081029
25.13755488395691,25.14516592025757,7.61103630065918,29876,3.7435078156814834
25.145172119140625,25.146203994750977,1.0318756103515625,12297,11.365064695009242
25.146307945251465,25.15678310394287,10.47515869140625,1358,0.12363437727603788
25.17015790939331,25.181773900985718,11.615991592407227,24444,2.0068553601116563
25.18435788154602,25.185664892196655,1.3070106506347656,20370,14.863188617292959
25.191684007644653,25.19836711883545,6.683111190795898,14781,2.1092362027754987
25.198463916778564,25.209789037704468,11.32512092590332,17654,1.4866213342876993
25.217003107070923,25.2179958820343,0.9927749633789062,42673,40.99231508165226
25.22683811187744,25.237804889678955,10.966777801513672,62,0.005391538762554894
25.250308990478516,25.26289391517639,12.584924697875977,31574,2.3926494269205265
25.28703498840332,25.292407989501953,5.3730010986328125,44492,7.897053603123891
25.2935049533844,25.294706106185913,1.2011528015136719,29085,23.092497022628027
25.300743103027344,25.30499792098999,4.254817962646484,38858,8.709626807127648
25.308197021484375,25.31881809234619,10.621070861816406,1358,0.12193588937774984
25.327470064163208,25.32846689224243,0.9968280792236328,31234,29.88184644821813
25.32925295829773,25.339925050735474,10.67209243774414,10774,0.9627809302533399
25.34285306930542,25.343696117401123,0.843048095703125,68981,78.03280542986425
25.344908952713013,25.34530806541443,0.3991127014160156,1358,3.2449223416965354
25.349690914154053,25.355377912521362,5.68699836730957,24444,4.099107030562194
25.35546898841858,25.355590105056763,0.12111663818359375,2001,15.755905511811024
25.3556170463562,25.35582709312439,0.21004676818847656,2716,12.33144154370034
25.355829000473022,25.3668110370636,10.982036590576172,6790,0.5896400503668968
25.369220972061157,25.3764009475708,7.179975509643555,80559,10.70018263323925
25.376697063446045,25.382473945617676,5.776882171630859,43719,7.217333883615352
25.38338804244995,25.389147996902466,5.759954452514648,48111,7.965727058239166
25.390368938446045,25.402801036834717,12.432098388671875,21728,1.6667689475299172
25.442826986312866,25.7914080619812,348.58107566833496,5698,0.015589016829052258
25.791449069976807,25.79779601097107,6.346940994262695,37717,5.667255174486308
25.797800064086914,25.804968118667603,7.168054580688477,48117,6.401729585897223
25.804984092712402,25.814990043640137,10.005950927734375,36666,3.4946626000762486
25.815042972564697,25.81531596183777,0.27298927307128906,4674,16.328384279475983
25.815401077270508,25.827001094818115,11.600017547607422,53939,4.434496649812965
25.827018976211548,25.82740306854248,0.3840923309326172,12222,30.3463687150838
25.827402114868164,25.839200019836426,11.797904968261719,19012,1.536819982216474
25.845776081085205,25.848050117492676,2.274036407470703,105622,44.29524009226253
25.84817910194397,25.849579095840454,1.399993896484375,4074,2.7752043596730247
25.87826895713806,25.883595943450928,5.326986312866211,8676,1.5532381506512107
25.88364601135254,25.884089946746826,0.4439353942871094,5782,12.421052631578947
25.889595985412598,25.904376983642578,14.780998229980469,10864,0.7009484482869862
25.915052890777588,25.925538063049316,10.485172271728516,55984,5.09200054572741
25.925668001174927,25.94129991531372,15.631914138793945,20370,1.242736215968886
25.94350004196167,25.94445490837097,0.9548664093017578,18559,18.535830212234707
25.945812940597534,25.956839084625244,11.026144027709961,69258,5.990269639111726
25.957149982452393,25.969144105911255,11.994123458862305,13580,1.079770210905043
25.97861099243164,25.980931997299194,2.321004867553711,26736,10.985516178736518
25.98113203048706,25.995003938674927,13.871908187866211,43515,2.9915954832167473
25.995426893234253,26.006295919418335,10.869026184082031,1358,0.1191541633763271
26.008105039596558,26.02020001411438,12.094974517822266,35308,2.783993692095407
26.028059005737305,26.039262056350708,11.20305061340332,1358,0.1156015237608802
26.053383111953735,26.059338092803955,5.954980850219727,8534,1.3666973615726468
26.080780029296875,26.081789016723633,1.0089874267578125,47272,44.68052930056711
26.08199405670166,26.083709001541138,1.714944839477539,32592,18.1242875017378
26.0837459564209,26.086580991744995,2.8350353240966797,25802,8.679505508367672
26.086963891983032,26.091960906982422,4.997014999389648,13580,2.5917267045183454
26.092190980911255,26.106297969818115,14.106988906860352,32592,2.2033159255691324
26.12621307373047,26.137253999710083,11.040925979614258,231,0.019952924917402665
26.142855882644653,26.1542489528656,11.393070220947266,1358,0.11367346084627297
26.16118311882019,26.17226505279541,11.081933975219727,7692,0.6619478926873346
26.173129081726074,26.184233903884888,11.104822158813477,1358,0.11662408484874509
26.215970993041992,26.226330995559692,10.360002517700195,72186,6.644972729155639
26.227415084838867,26.23853302001953,11.117935180664062,44986,3.8588094012695144
