,time,src,dst,seq,ack,len,payload,role
31,0.651273,123.57.84.206,192.168.65.66,1330,29,173,"b'[m\xb4\x1d\xd9[\x08o\t\x83_\xda`\x0e""$\xc8 \x0c\xe5#q\xbd\xf0?\x7f(\xac\x05Gh\xa0\xef\xbdsn\x9c\xbb;\x0b\x1a\x9b\x1e]Hv\xd1j^\x98O\x87k\xb7\xd9/\x02\xa6\xe2\xce\xcbr\xfb\xd9M\x83Zu\x14\xc6\x94\xe6\x91V\x92\x02\xf6Sfn\xa1!f*\xac\x10A\x1f\xb9\xcbKT\xcb\xfe\xa1\xb6\x82\xa9\xde}T\x0c\x03\x9a\xc9\xf2\xab7\xbc\r\xe9\x9a\x94,\t\xd1:\x1fS\xde8\x9b\xf9\x1a\x82\x16\x99.\x99\t2\x01\x9c\xc5\x89\xea\xed\xb8)\xe0\xab?\x0b{\xf3&\xe2/\xb2\xc5G\xcdf\xfd\xe4\x14+\xbe\xd5I\xba\xe2:\xc9\xca\xf9\xb9\xe307\x91\xef='",0
32,0.651349,192.168.65.66,123.57.84.206,29,1503,0,,1
33,0.702876,123.57.84.206,192.168.65.66,1503,29,29,b']|\x86\xeb5[n\xb0bL\x92\x1bP\xbf\xd7\xd2-\xe5\x18\x91\xfb\x99\xdb\x8bHU\x90\xb7\xc6',0
34,0.749809,123.57.84.206,192.168.65.66,1532,29,112,"b'\xce\x9b\xf3\x91\xafm}x\x9d\xa8\xb0T|\x95u""\x96%\xd1e\xa6\xfa\xce\xa9\xc6\xd9\xeb\xf7\xfd\x1b\xaa\xa1?\x13\x1a\xa2\x93|U\x08\xe5\xffr\xcf\xd1\xe7\xa5?-\x01M\xc1\x92R\x16\\!\x94e\x0c[\xac\xd6j\x079\xf0\xd1\x87 \xab\x1aM\xd1\xff\x9f%\xaf~\x14\x93\x96\x8e\xe9wO1\xdd\x0cG\x1d\xd2\x8dy\xb9\x94\xf6\xd7\x1d)3\x9c#\xa8\x87#\xe7\x1c^\x11WX'",0
35,0.749868,192.168.65.66,123.57.84.206,29,1644,0,,1
36,0.79977,123.57.84.206,192.168.65.66,1644,29,182,"b'Vi\xd0s\xf0\x07\x9a^\x05\xd6dh\xaf\xa4\xf7\x85\xb6\x91\xf7\x88\x0b7\x06\x1c\x88\xb7\xd4:\xf9\xde1q\x86\xef\x7f\xd7\xe5(3\x10\xba\x13\xa7\\\xf1\x15<rb\x8e\xa7\xec\x01\\i@IZ\\\xc9\x0c$\xb3d\x8ap\x19v\x88\\\xea\x02\xe4\xf3,$\xe6\xfa\xbc\xf8\xf3\xa73C\xa3\x8e\x873\x7fqD\x92\x0f\x9cz3\x8fi\xdb\xe8\x99\xa0\xca\x82\xe4CR\xb6\xec\xd4\xfe\xb7~\\_\xbb\xf1\t\x06\xfe\x85\x02j\x91\xa2\xb2\xfb\x1eF\xb3\xe3\xad\xd0c\x00\xd91\x89n_S\xb0\x0e&P5;s\xb5\xde\xa8\x06>\xd8_\x96[\xc3\xa4\x93\x18H\x97\x94\xf5\xfb\x98~\xe3F\x05\xba*\xb7Q\xe0\xbd\x017c\xf8\xe0'",0
37,0.833824,192.168.65.66,123.57.84.206,29,1826,12,b'\xd8vg\xa0PF\xe8\\\xde1\xf4\x19',1
38,0.849811,123.57.84.206,192.168.65.66,1826,29,66,b'N\xccb\xf0\xac\xc4\xbf~\xdc\x1c\xac5\xae)\x9db\xe8\xbd\x1b\x9e\xab\x9b\xfc{]\x07n\xe2>i\x1d?\xca\xd0\xc8\x8f\xf5Z$\x00\xc3\xaeU`{\xa6\xdf\xd6\x1d$R\x10D\xe6\x1ar<T.\xe6\xe3\xd2n\xaa.O',0
39,0.882132,192.168.65.66,123.57.84.206,41,1892,12,b'6\xcf\xd2g\x89\xdd\xa9\x1b#\xf0r\xd8',1
40,0.899728,123.57.84.206,192.168.65.66,1892,41,89,"b""\x05\xb4\xad+<\xf0\xb0\x94\xd7\x9dz>\x80\xa9;\xe6Xp\xd4\x99\xa2\xa1\xecJ\xa7\xf2\xa4\x94\xf5$' \xbf\x9be\x875\xf5_\x0b[]\xce\xd6\xe7^N\xa7\xd6Pf\xda\xc3\xe9q\xc7\x84{!\xb2\x97\x9fQ\x18F\xeb_\xd5\x06O\xa6\xa2\x10\xef\xcc\x11G\xd8o\xa9@PX\xf1\xd6\xd9f\xff\xfe""",0
41,0.930763,192.168.65.66,123.57.84.206,53,1981,12,b'\xf8\xbb\x8a|\xc5\x064\xe9C\x98&\xbc',1
42,0.949843,123.57.84.206,192.168.65.66,1981,53,126,"b'\x01\xd22\xbci0K;\x7f1\x00\xd46\xf9|)\xdfQ{\xe6,\xca""\'\x04\xdfg\x8a\x1a:\xf2\x199\xcd\x0e\x00\xa44\\9\xdb\xfa\x1bW\x1f\x0c\x8a\x9a#\xbb\xd8\xbeY\x80i\xc2\xa5\xae\xa17\xbdE&\xd46s\xc3|\xc6\xa5\xc3+s""\xc0l`r\x05\xb9 &\x1e\xe9n\x9a~~X)`\xc3\x96J\x92g\xc6\xd6\x94\xc9m\x0cy\x17\x054\x1a\x85(+\xa7I\xb5\xe8\x96=\x08\x9cV\xcf*\xcc_3\xb4S'",0
43,0.979083,192.168.65.66,123.57.84.206,65,2107,12,b'\xb1*\xaa\xc7\xf8\xd8\xb2\x05\x9b\xcd\x97G',1
44,0.999975,123.57.84.206,192.168.65.66,2107,65,35,b'\xc6b!\x82\xd0\xe11Z\x0c\xb2_\x87\xdbs\xc9\xc8\x97\xa1\xd7$\x19\x08Q\x077\x89.\xe97\xa0y\x97D\x831',0
45,1.03379,192.168.65.66,123.57.84.206,77,2142,12,b'\xd0\x8bT\xc1\r\xa3\x13\x94\x89:t\xc7',1
46,1.048614,123.57.84.206,192.168.65.66,2142,77,21,"b"".\xe8\x9eW\x952\x93\xb5\x8b\xff=\xa6&[\xc0#'\xc8\xf1\x96\x07""",0
47,1.049827,123.57.84.206,192.168.65.66,2163,77,134,"b'\xdb\x07YB{\xe5s\xf0O\xf4\xb9V\x96\x17\xb0\xd7\x91$I\xff\x107\x16\x9bM%\x82\x16Iu\x904\x97\xe9\xd5\x1e1\x7f]\x1a\x8f,0\x8ag\xca\x89\xba\\c\x1d\xb6\xa2_\xa6/\xa8&\x80q>\x17\x8bW\xba\xdar\x1b\xbf\xc3,\xa6\xdd#@\xe6\x92\xd0K\x0e\x888\xce\x8d\xb4\xfd0\xc9\x83r\xcc{\xf6\xa5U\xfc)\xf0\xe3+\xff\xa1J\x91:\rX:C\xc0)\x83w\xd9\xfc\x95\xbf,_\xd8b\xe6\x16g\xce4\xda\xae6\x15k\xce\xf4K'",0
48,1.049861,192.168.65.66,123.57.84.206,89,2297,0,,1
49,1.081969,192.168.65.66,123.57.84.206,89,2297,12,"b""[\xa3'\x93;\x9aI\x9a\xa8\xa9G\x85""",1
50,1.100124,123.57.84.206,192.168.65.66,2297,89,133,"b'\x0b\xe5>\x84\xcc\xea\x14\xb4E\xea\xa7%\x84\'\x80+\xfb)\xa7\x98\xf4(n\xe0\x94\xb8\x95\x95\x9bx6\xfc\x06\x97+p\x12\xec\xc9\xcf\xe2O\xb6\x17\x07\x18\xcb\x1ca\x9b\xd4i\x16\xcd\x96X\x87\x86\xb7\x15NhhM[M\x99]\x81U\x0f\xa7==\xb3|\x9bo\xf9\x89\xe08\xddn\xe3AN\x0e%\xb98L\x92-I+U\xd7\xd0\x8cu\xf8W\xab\xefM\x95\x9fy""\x90\xc9\xaa\xe5m\xca\x96f\xab\xc2\xf8,\xd9p\x9fE\xa2\x1e\x0bs\n\x10j'",0
51,1.130848,192.168.65.66,123.57.84.206,101,2430,12,b'\r\x039\xfdm8\xff\xfe=\xc4\x91\\',1
52,1.150668,123.57.84.206,192.168.65.66,2430,101,35,b'\xe7wO\r\xb0)&U\xb1~\x0e2}\x0b\x8f`\xdc\xa2\xdf|ik\xc5\x9b\x1c\xdb\xf3N\xb89\xe7\xefr*\xce',0
53,1.179803,192.168.65.66,123.57.84.206,113,2465,12,b'\x9f#(\x0e\x1e\xdbV\xc7\xe2`\xdb\x95',1
54,1.200615,123.57.84.206,192.168.65.66,2465,113,77,"b'\xaaH\xa4W4\xe3\xd4\xa9\xfa\x82\x81\xf6\xf3\x8c8\xb7\x99\xfa""\xbd\x9b\x82\x12\xeb\xd0\xfea\xa2\xc9E\x1c\xbf\x06\xaf\xe2<\x7f\x9e\x92\\\xc0\x14j\xbeq\x7f\x9a)\x92\xd1\xf3\x86\x9a\xfa\xb0&\xe5i\xb0\x9bH\x90\xa5W\x87`*\xabT\xa9\xcc\x9d\xdfNW&\x8f'",0
55,1.250526,123.57.84.206,192.168.65.66,2542,125,116,"b'\x9a\xe9\xa9+4Y\x98\xe3\xa3\xfd\xcd\x1c\xd4H`i\xb0\xac\x01\xf1m@\xa1\xe7\x16\xc8/\x99\xd6Iy/ \x93)\x04\x1aF\xba$\xab\x97\xb2T\xd5Q~\x1c*Y\xcc\xdd\x95L)\xe05\xc6\xd0\xbb\xc3l*\'-\x1d\xfdpg2]bX\xdc\x9fd1h""NB\xc8\x89pY\xcb,\xd1~Zs\xb2$\x87\x87\xd3\xce#\xc2\xbc\xa7\xae\x10\xe6\'\xdewM(zn\xc8\x8bdV\x8a'",0
56,1.250605,192.168.65.66,123.57.84.206,125,2658,0,,1
57,1.34868,123.57.84.206,192.168.65.66,2658,125,19,b'\xb9\xe0M\xe1\xadg\x88\xb8\xcet\x11\x1br\t\xf1\xd3\x9d[l',0
58,1.349955,123.57.84.206,192.168.65.66,2677,125,101,"b'3wK\xd2\xe7\x888&\x92V\x9b\x9c\xe3/Ul\x98\x83:\xf4}\x0fe/}r)f\xa0\x92""\xcc\xb6\xc3}\xb1\xc0s}\xfd\xbf\xb7;\x0e\n\xaa\'+;?\xe0\xd1t\x03i""\x1c\xb8[\xc0n\x05\x87\xf7\xa0 \xee\xdf\tD\x83e$\xd1\xdb\x88\x044W\x8d\xe9\x9e\xffy+\xef\xe7\xc0m\xfde=\x81m\xb7\xbd\xcdr\xc0yA'",0
59,1.350069,192.168.65.66,123.57.84.206,125,2778,0,,1
60,1.400326,123.57.84.206,192.168.65.66,2778,125,155,"b'|\x80\xcc\x150\xee\xd5\xfd, \xee\x1f\xb5|r\x80e\x96\xc8\xc2\xbaRR\x0fo\xfc\x033\x0eE\xb9\x8b\xdcZ\x85\xa4\x8e\x8e\xea\xae\x1d\xf3~\xdc\x9f\xdb\x99\xac\xa5i\x91\xb9\x06\x80\xfc\x07P\x9f\xa1\xf0\xa5\xd8\xef\xa0Z\xe78\xb2\x1eO\xe137\xa0Y\n\xa4\xc0;5\x84\x00;\x95:\xf9vQ\xaf\x8d\x0e5\t\xc47\xa6\x04\xc7oY\x89\x1e\xef\xcd\xe54W)J\xa6i5\xe3,\xda\xa2\xfb\x91<\xca\xd2\xc0\x17n\xd0\xeb7D\xfe\xaa*\x0c\xa6\x935\x85\xbdO\x1a7\xf9\xce\x97\x15\x1a\xec\xf1\na\xe6{x<ds'",0
61,1.433816,192.168.65.66,123.57.84.206,125,2933,12,b'\x04k\xde\x00\x85zG\xc6O|\x1af',1
62,1.450144,123.57.84.206,192.168.65.66,2933,125,24,"b""\x0f:[IXg'\xbe\x1b\xdc\x835\x1bcgD\x10\xa9\xb5\xb5\xf0<\x88\x8d""",0
63,1.482128,192.168.65.66,123.57.84.206,137,2957,36,b'\x1e1\xc5\xa2\x7f\xcc?\xa0\xd9\xe8\x9d\xb4\x80\xb1`\x8aj\xa1\x0b\x81\xfe\x99\x9cy4\x9b\xaa\x9e\xe5!*\x0cj\x1c\xf9\x83',1
64,1.499981,123.57.84.206,192.168.65.66,2957,137,55,"b'\xc8j\t\x9f\x95qW\xc6\xe0\xa6\xa7\x81\xb0\xf8f\x88\x8bO\xbb\xc3\x1a,\x90\x8cZ\xb1\xad}\xb2\xc8c\xd2;\x0cj8\xb0\xc5(\x9f=\xf1\x12,\x8a\xb0m\x04y\x156\xdd\x9fz '",0
65,1.499981,123.57.84.206,192.168.65.66,3012,137,67,b'\xe0&p\x178\xa3\xafs\xd7\xa2\xe0Un\x0c\x9c\x82-\x87d\xcd\xd0\x03\xd0\x0f\xbdn\xcb\x83\xf5c\x84\x07\xaeM\x82\xdd\xea&\xfbnI\xfbm$}a\xcff\xe2wM\xb0\x96\x1aN\xd5\x18\xa1\xc1\xea\xb3\xb4\xcc\xf1\xf7\x89n',0
66,1.499981,123.57.84.206,192.168.65.66,3079,137,44,"b'""\xed\xdd\x94\x16\x83$\xb0\\\xf13\xf8\xa3\xc9\xc2X\x19\xa3\xcdOm\x82\xa8H\xdd\xda\x1a-2\x80\x1b\xe2\x81\xe3\xb6\x9c\xfc|\xe6\xf3u\xe3\xc4\x8e'",0
67,1.499981,123.57.84.206,192.168.65.66,3123,137,6,b'd6_\x08T.',0
68,1.499981,123.57.84.206,192.168.65.66,3129,137,134,b'\xc6@\x03pr)\\\x0e\xa3\r\xa5\x92\xda\x8c\xf0:\x12\xa5\x12\x0e\xef\xcfv\x1f\xa4\xe8q]9q\xa3\xb6\xd5\r\xa5\x9dO\xe2\xcc\x9a\xc2\xb5\x0fg\x92R\x90\xc6\xce\xbb\xe5\xab:lA\xd8|a\x84\xfe\xb4WZ\xc6y\xc6\xbf\x94\xb6\xbb\xdcN\xf1\xb7<\x80\x9d\x82!\xe1\xd5E\xcb\x89\x83\x04(:6\xfb\x0c*Y6\xe9\xe1\xf1\x0cR\xc5\xab\x16\x0f\x85d\xdc\xbf\x1e^$d\xd3\x1a\xfbwu\x00 O\x8d\xf1\xaaY\x86\x84Q.`\x14\xb6\x9fqm+',0
69,1.500084,192.168.65.66,123.57.84.206,173,3263,0,,1
70,1.530705,192.168.65.66,123.57.84.206,173,3263,12,b'6\xe7wM<`\x03\xf5Sdt<',1
71,1.55002,123.57.84.206,192.168.65.66,3263,173,218,"b""\xdd\x1e\xfe\xd6\x02\xe7\xd9\xcd\xe1\x94\r\x18\xa2\xf9qS4\xcd{\xa3o\xe9\x85\xfa4\x862H\xefc\xc8\xd8'6\xd9\xe9Nj\x0e\xcbM\x0b\xed\x99\x82\x14]\xe0\x9d\x99v\x15\x97\xc5+QT\xb5\xa6/c\x08DM\xd7\xff\xc7\xfb\xfa\xf4\x9dD\xf1\xe1\xd9\xdf\x87\xd4M\xb6i\x01\n\x0f\x02M\xfc\xbc\x80\x1fu+\xe9\xa7\x8f@\x865\xe7\xc9\xa5E\x1brK%]\x86?\x19\xc6\xd0\x19\xbe)\x8f\xae\xf8\x1a\xed\xb3\x83s^Q\xd6\xa5\x0cf\xda\x112\xfb-Zw\xa4\xd0\xdeH7\xfa\xbdM\xa0\xab\xc2\xe7P\xbf\x05F\xe1\xf0\xc2\x95\xd4.\xd3\xf0&\\\xc2\xf85\xb5G*\xd8l\x81\xf5M\x89\xd1\xff\x1e\xce~\x96\x8e\x82\xb1\x9f;\x85\xb0\xf1\xbfs//\x9dwK\xc3+e\x90\x08\xa7\xd1\xdb=\xf3-\xf9\xb91\xc8\xfe\xb0\x8en\xee\xb7\x87\xc6""",0
72,1.578773,192.168.65.66,123.57.84.206,185,3481,12,b'(\xaa\xd2\x06\xb7\xec\x91&A\xdc3\x9c',1
73,1.599709,123.57.84.206,192.168.65.66,3481,185,17,b'=\xe9\x8d\xcc\xb4\xc9\nK>\xfa\xe3\xf0\xa7_\x87\x03>',0
74,1.650112,123.57.84.206,192.168.65.66,3498,197,203,"b'av\x02\xfe\x8c\xfd\t`i\xb0\x7f+e\xf2\xcc\x04uO\xd7\xb0\x88u""\xfd4\xd7\xa1j\xad\x07\x11\x0e\x13f\xbdN\xd6\x83\x07Kv=a\xc8h\x11:\x97\x9af\x8e\xb1q\x86\x82\x91xK\xdf\x83Pm~\xe7\xa5c\x10x\x88Y\xe0K\xfc\x8f\xc0{\xea\x16\x92;\xcb\x195\x19%\x8c`\x97\xb3\x074\x9d\xbf\x17 \'\x11\x90D\x00&\x0e\\\x90\xf8\x1a\x83\xca\xf9\xb2\x96\x95\xbf\x05d\xcd\x92\xaf\xba2\x9d\xd7\xdf\xd0=\xd8\xbd\xc3]\x93\xfe=h\xa4~\x1au\x9a\xa6\x14\x12Y\xb5\x88\x08]I\x12\x1c\xf3l\xca\x7fO\xbd\x91\x14\xbb`\xcc3\x18\xe8\xc8\xe1\x07\x84\xdeo\xa8\xe6\\\x19tV\x9d\x95\x1f\xbe{\xd8\x81\xa9\xce\r\xb3\xe0J\x88\xbf\xc5?}\x82\xd2Lhy\x92\xba\xc4S\xc7'",0
75,1.650184,192.168.65.66,123.57.84.206,197,3701,0,,1
76,1.700049,123.57.84.206,192.168.65.66,3701,197,156,b'ih\xfen\xf4\xa4\x02\xe5>\xf9\xc4\x9etO\xe6k\xd6\xab\x88\x9a\xa2JS\x81\xb3\xc1\xda;$\xaa\xd3];\xc5\xc3\xaf>\xf1\xac\xd5\xc5\x10\xb2\x13`$\x88\x95\xb7\xb6\xe4*\x1b_\xf9\xb5O\x88\xc9[\x80\xe0\x80f\x96*\xc1\xdc\xb8\xf9W\xef\xb3\xa6\xbf\x9e\xca\xacB\xf2W\xd0\x17<{\x98d\x01+I\xf6\x88N\xdd\xd3v\xa7\x90\x9b\xc9\x91\xea\x08\x1cCq\x0c\xeeY\xe0^\x1e\x8d\x97\xf7\xba\xb6\n\xaf\xbf\x98Z\xec9u\x0fy~\x9f\xf6M\xbe\xc9\xe5\xfc0\x96\xc9\x02<\x01\xec\xcfx\xc2\xcdj\x8d\xa9\xd2\xcb\xa2\xb8\x87\xbdF',0
77,1.748212,192.168.65.66,123.57.84.206,197,3857,0,,1
78,1.749761,123.57.84.206,192.168.65.66,3857,197,12,"b'Sd\xca\x1a|""?\xc4\xf5[t\x00'",0
79,1.792815,192.168.65.66,123.57.84.206,197,3869,0,,1
80,1.799877,123.57.84.206,192.168.65.66,3869,197,108,"b'\x8a\\\xc9D\x83\x0bHn\xee\x9bR\xcf\xce\n\xfe0?\x8c\xac\x80\x04\x86\xdd%\xfe\x9bG\x83""\x90""\x98\xc0\x1b\xce\xa3\x07\x93\xe8\xe9b7\x1b\x07\xd4\x06p\xaf\x04\x1d\x01pv\x8a\x1e\xfe\xcfi""\x85\xef\xec$\x96\xb2\xea\x9b\x07\xb1\x87\xa0\x0b)b\xab$(\xb8\xbe6\x06\x15Y\xb3\xa1$\x9e\xf6%\xad\xbf#\x86\x92\xd9\x0fR\x02Fm;\t!1\xc9\xacbF'",0
