,time,src,dst,seq,ack,len,payload,role
31,0.755448,123.57.84.206,192.168.65.66,1976,1,55,"b'>\x03\xa5-\xb5\x93\xcc\x9a/aQ\xb4\xcc\xca\xc6\xf1\x1d\xb1\x0c\xad \x85\xf9f\x9d\x92\x9d\xa1c{\x87""dfiX)\xe0*\xc8\xfe+\xcdX\x8d.v\x19\xf6\xf0h\x96\x9d\xc2\x1a'",0
32,0.755448,123.57.84.206,192.168.65.66,2031,1,61,b';@w\xe6\xa4\xef?\x15\xa7k\xba0A\xaf\x02\x1c3\x00\xd5\xb4\xe3A_\xedZ\xe6\xef\x90\td\xb77\xb3\x8b\xa2\xce\xdd\x96\xf82\xd4\xa7B5\x8aI\x87eR\x8eY\xd5\x7f\x16\xb3\x14\x82\x8d\x14\x1f\xbc',0
33,0.755448,123.57.84.206,192.168.65.66,2092,1,44,"b'\x9a\xa1\xf1[\xd7\xa7#L\xe5\x83\xb2\x03\xf01$n\xe4a\x1dq;q\xbe\tJ?=u\xef.=e\xc1)\xe26\xee\x92+E<\xb7,\xc2'",0
34,0.755448,123.57.84.206,192.168.65.66,2136,1,6,b'\xf5\x8di\t\x99\xf1',0
35,0.755448,123.57.84.206,192.168.65.66,2142,1,55,b'\x8dV\xdeTE\xdcDS\x0c\x8a\xd9\x1f\xab\xa6\xb9\xfd\x05\x84tW\x94\x11\xfd\xec^\xaeF\xbb\x08\xd8T0&\xe8\x98PK\xe6\x96B\x1c?s\x01T\xfb\xc7\x1d\xe8\x15\xe6\x87\xfe\x99\xa6',0
36,0.755448,123.57.84.206,192.168.65.66,2197,1,61,"b'\xc0\x85\x9a}\x9b\x0fG*&\xd8kJ=Q^5!\xcd\xf2U\xc6jMy""_\x0b\xe5D\x13(\xf9,\x13\xf6j\x90JJh"".\xf8\x12\xda^/\x83\xed \xd6\xbde\xb4]\xed\x94A\xbb|\xe9'",0
37,0.755448,123.57.84.206,192.168.65.66,2258,1,44,"b""\xf2\xda8<~\xbas2oc'NS\xff\xf5\xcb\xa3\xe8\xab\x97\xef\x8f\x0e\x9c\x92\xa1K\x82Z\xf2\xa3nhcd\xe3h\xadl\x18\xb7\xfc\x99\xbf""",0
38,0.755448,123.57.84.206,192.168.65.66,2302,1,6,b'\xf2\x1az\xd8\x84*',0
39,0.755448,123.57.84.206,192.168.65.66,2308,1,55,"b'7\x19\x07b\x8dZ4\xa3F\x92\x00\x86\xe5\x84\xb6)c\x05\x81\x9f\xf0\xe7\xbd\x9b\x82\x0b\x97\x18\xe6\xc0\x92Yen\xbb\x92\xcbq\xaal\xe3<""p\n\x8f<\xb0\xea\xd6a\xa6\x92\x8e\xdf'",0
40,0.755448,123.57.84.206,192.168.65.66,2363,1,61,"b""\xbe\xad\xc4D\xa7\x0e\xdeQ\xbf\xb6\xd1\xee\x94\x8eu`\x13\xfa$\xde#I\xad0\x7f\xfeV[\x99\xe0\xcfV4wF\xb2'\xc6\xfd\xa7T#\x87/\xe1\xa2\xefu\x9b\xc9\x8c\xa9b\xfe\xdbh\xff\x18\xe1/\x18""",0
41,0.755448,123.57.84.206,192.168.65.66,2424,1,44,"b'G\xff\xaf\x01(\xc1\xcd\x0b|\x826\x19\x80%KYE\x91\xfa\x89\x80L\xadl,\xc3\xbfk\xfb#\xdb\r\x07@\xe0\xf1()\x18\x97&\xb0r>'",0
42,0.755448,123.57.84.206,192.168.65.66,2468,1,6,b'Lf\x04\xb7\x05p',0
43,0.755448,123.57.84.206,192.168.65.66,2474,1,55,b'\xe6\xd5Q=\x19\x9e\xba\x8aP\xd1n\x84yh%\xbe/\xdc\x1d#\x95\xbf\xa7\\a\x81\x85KRR\x1cQ\xe6^\xf0=`\xf1F^C\x8f\x1cB\xf0\xaa\xa4\x08\xa1%\x8ch\x7f\xeaM',0
44,0.755448,123.57.84.206,192.168.65.66,2529,1,61,"b'vKLL\x19\x97\x90\rC\xcb\xcf\xa6\x85\xc0\xc0S\xc3\x03\x84\xf8%\x8d\x93\r\xafX\x07\xc5J.3\x06\xcb\xf4\xa5*\\\xac\x03\xd2\xf4\xda;\x8c=\xc5\xd6,\xdbqN(\x90\xff2\xf7Mv\x9b\x90J'",0
45,0.755448,123.57.84.206,192.168.65.66,2590,1,44,b'\xfb_\x9c\xc7xX\xd6\xf7%\x91<\xcb\xed\x89\x93\x86\x04<\xddrHl\x967\x9d\xae\xcd\xa4\x13\xc3\xb9\x1d\xeb\xe7\x8f\xb3d\xf1\xa0f\xb6\x94\xf2\x89',0
46,0.755448,123.57.84.206,192.168.65.66,2634,1,6,b'`\xba\x9dF\xf6B',0
47,0.755612,192.168.65.66,123.57.84.206,1,2640,0,,1
48,0.757166,123.57.84.206,192.168.65.66,2640,1,355,"b'jw@[]\xcf\xdb\xd6\xbb\xb9\xe1w\xd4\x7f\xf4EJ""\xf6s\x9e\xb5f5\xb0D\x98\xc4m T[\x18:vg\xefu\x10<V\x18\xd7\xf8yQ\x16\x97\xa3v\x08\x88x0\xf5\xa2e\x9a\x01\xe7%\r\xac\x81Z\xda\xadV#%\xc8\xd5@A=W\xab\x0fWh!v\xb5>\xefS\xe2g\x80\xed\xab_\x18\xcb\r5.\x0c\xa7`\x06\xfb\xad\x07\xde\x05Hr\x10mFyr\xca\xc0gEe\xdbN6\xcd}\xaf\x7fw\xc6\x85A0!\xe5\xdd\x02\r\xe7BB\xad\xdc\x03\xaa\xa9\xff\xab\xc4\x14\x1a,o\'\xbc\xbb\xd8\x8b\x89\xf5\xcb\xbaq&\xe4\x81F\xe6\x94\x91\xc9\x14\x89\x89[vX\r=""\x14\xe9\x1d\xad\xcc\n9\xd3\xd6^-\xf6\x94\xd1\x06\x0fc:\xfc}\x08\x0fX\xc9\xcd5\xc9}>\x15\x88\x89%\xfdSbP\xf7\x1e\xe3\xb8?}p\x88\xaf\xba\xac3v\x8f`\xa1\x8c\x0f\xa9-\xb5\xed3\xa4(\xfdb\x86o\xb4\x9e<\x8a\xa6\xcd\x8e\xff\x91\x99\xb3\x86\xe5m\xe7Cw\xb2\x05\xa1\x9clB""\x93Z\xe9*\xd4\xb3\x0br\x1c\x0c\xcd\x04 \xe8\xe1 \'\xc3|\xfeW\xabb\x8aK\xe6\xe9\x06\xbd\n}S\x97!\xd2\x9e\xf6\xab\xc8\'J\x7f\xa4.\x92\xcf\xd88\xcc]5\xc4+\x1a\xd0\x89\xc6\x11\xa50\x1c\xbd\xder\xb5\xa2\xc1\x9d\x9f\xe1!\x17\xf0\xbd\xdc\xebA\xbc\x1d\xf7e\x03.Dc<\x0ej'",0
49,0.802664,192.168.65.66,123.57.84.206,1,2995,0,,1
50,0.805491,123.57.84.206,192.168.65.66,2995,1,12,b'\xd4{\xa7\xb8\n\x02\xc4\xfe\xa5\xe8\xd3J',0
51,0.805491,123.57.84.206,192.168.65.66,3007,1,83,b'G\x8b}\x1aG\xa0\xf1\xbd\xd1!\xe9\x07\xe1t$\xb9\xcb\xa02\x94\x02\x11-1D\x98\x18\x19\x85[]\xc5\x14+y\xa1\x18\x01C\x00M\xd9 g\xea\xe0\x07i\x019\x8d\x9a7\x9fCW[\xd7\xf9@\xb0\xc5\x1a\x99\xfa\xb5r\xdbn\x9a\xb6\xe0\xad\x18\xb8S\xc3\x83L\xcaK\xbf\xbc',0
52,0.805568,192.168.65.66,123.57.84.206,1,3090,0,,1
53,0.853514,123.57.84.206,192.168.65.66,3090,1,19,"b""\xac\x12H'^~|/\x7f\xc68\xf2X\xd6\xa90x\xf5\xb0""",0
54,0.855538,123.57.84.206,192.168.65.66,3109,1,13,b'\xcaI\x8a\xa4S\xbd\x94\xf6?\x0eTD\x05',0
55,0.855538,123.57.84.206,192.168.65.66,3122,1,23,"b'K\x8c\xf3\xda\xd5@\x99\xf0Q\xaa\xe2\xff\xe6\x8d\xb7\xbdTmL,\xd6L\xc8'",0
56,0.855538,123.57.84.206,192.168.65.66,3145,1,143,"b'\xc6\xff\xec!\xd7\r\xbd\x19\xd6\x81\x16u\x02k\xdfufP\x9c\xf2\xd8\xe7\x98\xe9c\x0b\x1a-\xee\xf4\x00\x08\x9b\xa2\xe7H_\xd7\xc9\xd3\xcc\x06\xde\x18-\xc1\\\xcdU\xed\\\xda\x17\xc0\xe8\xdc\x9f\xf8\xfdP\xb9\xd3w\x0f\xcf,\x16\x01c\xac}\xee\x84\x95""\xae\xd7t^\xf2\'\x89Q\xb1\xb1\xc2\x08\xb7\x9e\x9a<\xc4\xa7\xeb\xbcJO\x86d\xbf\x83K\x00\xfa9\xc0t\xa1C\x12n\x07.\xc0\x13\xe0w\xc4\x02!C\xd2R<\x08\x16A\xb7\xe6\x1a\x1b\nS\xc0Oi\xc4wDF\xb5&\x02'",0
57,0.855595,192.168.65.66,123.57.84.206,1,3288,0,,1
58,0.865689,192.168.65.66,123.57.84.206,1,3288,28,"b'\xb7\x8f\t\xc0U""\\\xe5\xc0\xb52\x9e\x81\x00S\x89\xd4\xc8p\xa1D\x860\x17l\xb8bv'",1
59,0.905094,123.57.84.206,192.168.65.66,3288,1,522,"b'\xf9\x9a[:\x83\x90l\xb4\xb5X\xd0\xe8\x9frh\xd2n\x82\xffH\x8f0:`a\xb3\x9f\xe2\x8d\x8d+U2\xa9\xc7\x01\xcc\x9f:3\xf9F\xf7\xaer:\xc7\xb8\xac:\x80\x9a\xddf""\xee5\r\xb5\xe5 \x00M\xc1\xdd""\x15\xb3\xb8\xa08\xe2\xa2[\x97\xcabPv\x0c\xd6]\x98Y\xe4\xe9\xfck\xb5\xa7\xc5\x07\xcb\xe9 \xec\x9fAh\xe6YRi\'9Ku@\xfb\xe8\xd0\x1bi\xa6\xeb<\x9b""\x8a\xec4C1\xbc#\xcah\xcc\xad\xa1\xa5t\xc2\x14\x0b&\\\xe4\x04\x90\xe9+\x0bKo\xc2\xb9\x80\xb8N\xa7\x04\x07\xa1\xe8\x9f\x9b\x1e~X\x97\x9e\x8a./d9u\xd0\xef\xe6\x8c }.4\x03\xf8\xf6\xb1L3\xdc\x04 \x1e\x98\xa9\x1c\x92\x9d\xa8{@\x99\x16xO\xa9\xf5\xeb\x16\x98\xab\xeb\xd7_\xb4\xd1\xfe\xc9\xd7\xe1o\xd8\xc2\xb5\xa4\x80l""\xd4>L\xfb\x943\xab\x8b`?\x18\xdc\xa6\xba:&wB/!\xf9R$\x89,L\x08\xc6\xd15\xc0\xd9\xb8\xb9Q\xfb\xc2\xac\xdb\xf3\xcc\xfc\x12\xa0\xb3&\xa0Tt\n\xf7\xf1\x84\xa6\xdd\xcc\xa6]\xc1\x07\x088\xf0\xa5G\x98\xda\xae\rT\xc8-~\xd3\xec\xa5\xef\xff\xfcd#\x07\xea\xa88p\xf6M%\x0f\xda\xf4U\x8a\r\xc5\x18Xbj\xd8l\x0cyE\x8b\x973\x9d_OT\xc7\x14\xd0\x90\xde\xc1K!\xfe(y1\xab\xd3\x1f\xd9\xb5\x8a\xb2\xd5\xe3\xe3\xa3_\xda\xb4\xff\xe4\x01\x1c!\x89LW\x9f\xe2\x1d\xdeu\xdd\xd3\x18\t\xffi\x98\xae\xfb\xaf\xa0C\xbb\x89\xb9\xda\x142\xe7\xb3\xf2|~\x967\xc6~\xa8\x00\xf8\x13\x97\x81""`g}\xa5\xbc\xd91K\xbcNr0a\xb9\xcet\x07\x13g\xde%:\xb8\x1a\x018(\xc5\xbd\x10V\xd6\xd6\xd5\xdc\\\x94\xf7m\xc8\xe4o\x82>\x95\x97\x13T\xb5\xa4\xfbY\x15\x8d\x01\xde\xc4W\xe3\x9f\x14\x03\x9aR\xcb\x90J\x88\xac\t\xb30\xd4\xfewEh\xa7u;R\xa5L""\x1bg\xb5\xe49\xec\x99ihV(\xc9\xd7\xd0*\x1e\xf2\xd0\x10\x87\x94*:\xf8a\xdbo\\d\xe5\xd1\xc6'",0
60,0.909576,123.57.84.206,192.168.65.66,3810,29,0,,0
61,0.920715,192.168.65.66,123.57.84.206,29,3810,28,"b'\xdf\x19\xb3xI\xd7]~L\xbf\xa6\x14\xa9\x8a\xa41\xfb\xa9\x84\x9e&\xcc\xdbo\x9b\xc0""\xcb'",1
62,0.95494,123.57.84.206,192.168.65.66,3810,29,55,b'\xeb\x80\xc3wZ\x03e\x8e\x94\xbf\xfdd\xbb\xaf\xd8H\xd3\x9f\x00\t\xe2`\xd4w\xac\x03\xda.;\xa9\xe7\xc4\x8avr\xbce|I\x02A\xfd\xe53\xa7\x16\xaa\x9dG\x8fr\xf2\x96\x179',0
63,0.95494,123.57.84.206,192.168.65.66,3865,29,71,"b""\xb5\x8c}\xdc'(\x11\x03\x10\\\xb0\xa6\x0c\xcd\x9c\xca\xcb\x1aq\xdbw<C\x96\xda\xbf>A}\xe2=\x1b\xd1}\x94+)\xb8\x14\x0fQ\x9b\xbf\x89\xb6HN\x08\x08\xfeGi~\x173\x0eB\xf31|\x94b\xcd\xdaj-C~@\x9b\x98""",0
64,0.95494,123.57.84.206,192.168.65.66,3936,29,44,b'\xd5$eUT\x99\x1c\xcf7\xa6\xd8ke_\xeb5\x95\xfa\xef\x81\xe7:\xe2\x13Wjg\xbb\x06\x0b\xe6\xdd\xcb\x9a\xf9$\x8f\xb8\x8a\xaeL\x17\xa7\xff',0
65,0.95494,123.57.84.206,192.168.65.66,3980,29,6,b'QP\xd2\xef#\xb4',0
66,0.95494,123.57.84.206,192.168.65.66,3986,29,127,"b'\x89\x8f\xe7\xf9\xfaB""\xc3u\xa9\xde\xb2\xa5\x8c[L\x88\x95\xac\x16\x18\x05\xc2\x06\x0bm[T\xd5e\x0b\xca};_\x8c\xe4\xf5\xf6\xa4\xc1\x93~\xa8MI\xfdM\xa8\xaf\xb2)\xc7\x9b\xe6\xebKG\x9a\xc2\x96\xe8&\xe8\xa9\x04\x1bv.\xbc\x00\x85f\xb3\x91\xdb\x97\x94\x82\xd8\x8d\xb8\x1e8K\xf0+5\xd6q\xf1g z\x03\xf1\x17I18\x12\xd08|\x96yE\xbfH\x8d\xb9F:\xe61\xc5\xc8\x0b\x16\xd9 l\xbcr\xa6\xd8\xb4'",0
67,0.955029,192.168.65.66,123.57.84.206,57,4113,0,,1
68,0.964525,123.57.84.206,192.168.65.66,4113,57,0,,0
69,0.969271,192.168.65.66,123.57.84.206,57,4113,36,"b""\x80\xb4\xb5|\x02+`\x19\xa1q<f\xfe7n\xd6):aZ\xa9h18\xe5\x88\xe8\x89\x7f'\xa7\xe8*:+6""",1
70,1.005343,123.57.84.206,192.168.65.66,4113,57,114,b'\x97\x8cB\xb0vUcP\x96\xf4fK\xe0k7\xaf\xd6\x10\x17\x16\xcb\x90\xad\xc3-t\xae\xce\xa4\xa7Q\xdbt\x8c\xf0\xa3\xca\x04\x98O\xb8\xdaq\xc4Er\xbcwIm\xeci\x182\xaeZ\xd6?-\x1a\xb4\xb9E\xc8vd\xdfS-\xcb\x85\xc2\x84\xf7\xf6\xb5\xfe\xc4\xbd_\xfe\xe4u\x81\xfe.\xe4\x9fm\x1c\x98-i\x06J\xec\n&\xee\xca\xa9\x7f]\xe3\n\x86\x91r\x81\xb9Q;k\xcc',0
71,1.013176,123.57.84.206,192.168.65.66,4227,93,0,,0
